recording_key,subject,session,run,window_samples,window_s,from_description,to_description,from_onset_s,to_onset_s,gap_s,overlap_s,overlap_samples,overlap_fraction_of_window,is_any_overlap,is_major_overlap_25pct,is_major_overlap_50pct
30::0::0,30,0,0,537,1.074,left_hand,right_hand,58.0,60.02,2.020000000000003,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,right_hand,left_hand,60.02,64.02,3.999999999999993,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,left_hand,right_hand,64.02,66.0,1.980000000000004,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,right_hand,left_hand,66.0,68.02,2.019999999999996,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,left_hand,right_hand,68.02,72.022,4.0020000000000095,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,right_hand,left_hand,72.022,74.0,1.9779999999999944,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,left_hand,right_hand,74.0,76.02,2.019999999999996,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,right_hand,left_hand,76.02,80.024,4.004000000000005,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,left_hand,right_hand,80.024,82.0,1.975999999999999,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,right_hand,left_hand,82.0,84.02,2.019999999999996,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,left_hand,right_hand,84.02,88.02,4.0,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,right_hand,left_hand,88.02,90.0,1.980000000000004,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,left_hand,right_hand,90.0,92.02,2.019999999999996,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,right_hand,left_hand,92.02,96.024,4.004000000000005,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,left_hand,right_hand,96.024,98.0,1.975999999999999,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,right_hand,left_hand,98.0,100.02,2.019999999999996,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,left_hand,right_hand,100.02,104.022,4.0020000000000095,0.0,0,0.0,False,False,False
30::0::0,30,0,0,537,1.074,right_hand,left_hand,104.022,106.0,1.9779999999999944,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,4.014,8.018,4.0040000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,8.018,10.0,1.9819999999999993,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,10.0,12.02,2.0199999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,12.02,16.024,4.004000000000001,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,16.024,18.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,18.0,20.02,2.0199999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,20.02,24.024,4.004000000000001,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,24.024,26.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,26.0,28.02,2.0199999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,28.02,32.024,4.004000000000001,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,32.024,34.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,34.0,36.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,36.02,40.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,40.02,42.0,1.9799999999999969,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,42.0,44.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,44.02,48.022,4.001999999999995,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,48.022,50.0,1.9780000000000015,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,50.0,52.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,52.02,56.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,56.02,58.0,1.9799999999999969,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,58.0,60.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,60.02,64.022,4.0020000000000024,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,64.022,66.0,1.9779999999999944,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,66.0,68.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,68.02,72.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,72.02,74.0,1.980000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,74.0,76.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,76.02,80.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,80.02,82.0,1.980000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,82.0,84.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,84.02,88.022,4.0020000000000095,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,88.022,90.0,1.9779999999999944,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,90.0,92.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,92.02,96.024,4.004000000000005,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,96.024,98.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,98.0,100.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,left_hand,right_hand,100.02,104.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,512,1.024,right_hand,left_hand,104.02,106.0,1.980000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,4.014,8.018,4.0040000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,8.018,10.0,1.9819999999999993,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,10.0,12.02,2.0199999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,12.02,16.024,4.004000000000001,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,16.024,18.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,18.0,20.02,2.0199999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,20.02,24.024,4.004000000000001,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,24.024,26.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,26.0,28.02,2.0199999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,28.02,32.024,4.004000000000001,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,32.024,34.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,34.0,36.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,36.02,40.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,40.02,42.0,1.9799999999999969,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,42.0,44.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,44.02,48.022,4.001999999999995,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,48.022,50.0,1.9780000000000015,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,50.0,52.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,52.02,56.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,56.02,58.0,1.9799999999999969,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,58.0,60.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,60.02,64.022,4.0020000000000024,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,64.022,66.0,1.9779999999999944,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,66.0,68.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,68.02,72.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,72.02,74.0,1.980000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,74.0,76.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,76.02,80.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,80.02,82.0,1.980000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,82.0,84.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,84.02,88.022,4.0020000000000095,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,88.022,90.0,1.9779999999999944,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,90.0,92.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,92.02,96.024,4.004000000000005,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,96.024,98.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,98.0,100.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,left_hand,right_hand,100.02,104.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,536,1.072,right_hand,left_hand,104.02,106.0,1.980000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,4.014,8.018,4.0040000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,8.018,10.0,1.9819999999999993,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,10.0,12.02,2.0199999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,12.02,16.024,4.004000000000001,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,16.024,18.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,18.0,20.02,2.0199999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,20.02,24.024,4.004000000000001,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,24.024,26.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,26.0,28.02,2.0199999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,28.02,32.024,4.004000000000001,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,32.024,34.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,34.0,36.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,36.02,40.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,40.02,42.0,1.9799999999999969,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,42.0,44.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,44.02,48.022,4.001999999999995,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,48.022,50.0,1.9780000000000015,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,50.0,52.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,52.02,56.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,56.02,58.0,1.9799999999999969,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,58.0,60.02,2.020000000000003,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,60.02,64.022,4.0020000000000024,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,64.022,66.0,1.9779999999999944,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,66.0,68.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,68.02,72.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,72.02,74.0,1.980000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,74.0,76.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,76.02,80.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,80.02,82.0,1.980000000000004,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,82.0,84.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,84.02,88.022,4.0020000000000095,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,88.022,90.0,1.9779999999999944,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,90.0,92.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,92.02,96.024,4.004000000000005,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,96.024,98.0,1.975999999999999,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,98.0,100.02,2.019999999999996,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,left_hand,right_hand,100.02,104.02,4.0,0.0,0,0.0,False,False,False
31::0::0,31,0,0,537,1.074,right_hand,left_hand,104.02,106.0,1.980000000000004,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,4.012,8.014,4.002,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,8.014,10.0,1.9860000000000007,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,10.0,12.02,2.0199999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,12.02,16.022,4.001999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,16.022,18.0,1.9780000000000015,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,18.0,20.02,2.0199999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,20.02,24.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,24.02,26.0,1.9800000000000004,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,26.0,28.02,2.0199999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,28.02,32.022,4.001999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,32.022,34.0,1.9780000000000015,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,34.0,36.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,36.02,40.024,4.003999999999998,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,40.024,42.0,1.975999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,42.0,44.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,44.02,48.022,4.001999999999995,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,48.022,50.0,1.9780000000000015,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,50.0,52.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,52.02,56.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,56.02,58.0,1.9799999999999969,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,58.0,60.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,60.02,64.022,4.0020000000000024,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,64.022,66.0,1.9779999999999944,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,66.0,68.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,68.02,72.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,72.02,74.0,1.980000000000004,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,74.0,76.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,76.02,80.022,4.0020000000000095,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,80.022,82.0,1.9779999999999944,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,82.0,84.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,84.02,88.022,4.0020000000000095,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,88.022,90.0,1.9779999999999944,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,90.0,92.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,92.02,96.024,4.004000000000005,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,96.024,98.0,1.975999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,98.0,100.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,left_hand,right_hand,100.02,104.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,512,1.024,right_hand,left_hand,104.02,106.0,1.980000000000004,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,4.012,8.014,4.002,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,8.014,10.0,1.9860000000000007,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,10.0,12.02,2.0199999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,12.02,16.022,4.001999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,16.022,18.0,1.9780000000000015,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,18.0,20.02,2.0199999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,20.02,24.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,24.02,26.0,1.9800000000000004,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,26.0,28.02,2.0199999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,28.02,32.022,4.001999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,32.022,34.0,1.9780000000000015,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,34.0,36.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,36.02,40.024,4.003999999999998,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,40.024,42.0,1.975999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,42.0,44.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,44.02,48.022,4.001999999999995,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,48.022,50.0,1.9780000000000015,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,50.0,52.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,52.02,56.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,56.02,58.0,1.9799999999999969,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,58.0,60.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,60.02,64.022,4.0020000000000024,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,64.022,66.0,1.9779999999999944,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,66.0,68.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,68.02,72.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,72.02,74.0,1.980000000000004,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,74.0,76.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,76.02,80.022,4.0020000000000095,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,80.022,82.0,1.9779999999999944,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,82.0,84.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,84.02,88.022,4.0020000000000095,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,88.022,90.0,1.9779999999999944,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,90.0,92.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,92.02,96.024,4.004000000000005,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,96.024,98.0,1.975999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,98.0,100.02,2.019999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,left_hand,right_hand,100.02,104.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,536,1.072,right_hand,left_hand,104.02,106.0,1.980000000000004,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,4.012,8.014,4.002,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,8.014,10.0,1.9860000000000007,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,10.0,12.02,2.0199999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,12.02,16.022,4.001999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,16.022,18.0,1.9780000000000015,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,18.0,20.02,2.0199999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,20.02,24.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,24.02,26.0,1.9800000000000004,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,26.0,28.02,2.0199999999999996,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,28.02,32.022,4.001999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,32.022,34.0,1.9780000000000015,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,34.0,36.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,36.02,40.024,4.003999999999998,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,40.024,42.0,1.975999999999999,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,42.0,44.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,44.02,48.022,4.001999999999995,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,48.022,50.0,1.9780000000000015,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,50.0,52.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,52.02,56.02,4.0,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,56.02,58.0,1.9799999999999969,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,58.0,60.02,2.020000000000003,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,60.02,64.022,4.0020000000000024,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,left_hand,right_hand,64.022,66.0,1.9779999999999944,0.0,0,0.0,False,False,False
32::0::0,32,0,0,537,1.074,right_hand,left_hand,66.0,68.02,2.019999999999996,0.0,0,0.0,False,False,False
