recording_index,subject,session,run,description,onset_s,duration_s,duration_samples_round,duration_samples_floor,sfreq
24,25,0,0,left_hand,68.004,4.0,512,512,128.0
24,25,0,0,right_hand,72.004,4.0,512,512,128.0
24,25,0,0,left_hand,74.0,4.0,512,512,128.0
24,25,0,0,right_hand,76.006,4.0,512,512,128.0
24,25,0,0,left_hand,80.006,4.0,512,512,128.0
24,25,0,0,right_hand,82.0,4.0,512,512,128.0
24,25,0,0,left_hand,84.006,4.0,512,512,128.0
24,25,0,0,right_hand,88.01,4.0,512,512,128.0
24,25,0,0,left_hand,90.0,4.0,512,512,128.0
24,25,0,0,right_hand,92.004,4.0,512,512,128.0
24,25,0,0,left_hand,96.006,4.0,512,512,128.0
24,25,0,0,right_hand,98.0,4.0,512,512,128.0
24,25,0,0,left_hand,100.006,4.0,512,512,128.0
24,25,0,0,right_hand,104.008,4.0,512,512,128.0
24,25,0,0,left_hand,106.0,4.0,512,512,128.0
25,26,0,0,left_hand,4.014,4.0,512,512,128.0
25,26,0,0,right_hand,8.018,4.0,512,512,128.0
25,26,0,0,left_hand,10.0,4.0,512,512,128.0
25,26,0,0,right_hand,12.02,4.0,512,512,128.0
25,26,0,0,left_hand,16.022,4.0,512,512,128.0
25,26,0,0,right_hand,18.0,4.0,512,512,128.0
25,26,0,0,left_hand,20.02,4.0,512,512,128.0
25,26,0,0,right_hand,24.022,4.0,512,512,128.0
25,26,0,0,left_hand,26.0,4.0,512,512,128.0
25,26,0,0,right_hand,28.02,4.0,512,512,128.0
25,26,0,0,left_hand,32.02,4.0,512,512,128.0
25,26,0,0,right_hand,34.0,4.0,512,512,128.0
25,26,0,0,left_hand,36.02,4.0,512,512,128.0
25,26,0,0,right_hand,40.024,4.0,512,512,128.0
25,26,0,0,left_hand,42.0,4.0,512,512,128.0
25,26,0,0,right_hand,44.02,4.0,512,512,128.0
25,26,0,0,left_hand,48.024,4.0,512,512,128.0
25,26,0,0,right_hand,50.0,4.0,512,512,128.0
25,26,0,0,left_hand,52.02,4.0,512,512,128.0
25,26,0,0,right_hand,56.022,4.0,512,512,128.0
25,26,0,0,left_hand,58.0,4.0,512,512,128.0
25,26,0,0,right_hand,60.02,4.0,512,512,128.0
25,26,0,0,left_hand,64.02,4.0,512,512,128.0
25,26,0,0,right_hand,66.0,4.0,512,512,128.0
25,26,0,0,left_hand,68.02,4.0,512,512,128.0
25,26,0,0,right_hand,72.02,4.0,512,512,128.0
25,26,0,0,left_hand,74.0,4.0,512,512,128.0
25,26,0,0,right_hand,76.02,4.0,512,512,128.0
25,26,0,0,left_hand,80.024,4.0,512,512,128.0
25,26,0,0,right_hand,82.0,4.0,512,512,128.0
25,26,0,0,left_hand,84.02,4.0,512,512,128.0
25,26,0,0,right_hand,88.02,4.0,512,512,128.0
25,26,0,0,left_hand,90.0,4.0,512,512,128.0
25,26,0,0,right_hand,92.02,4.0,512,512,128.0
25,26,0,0,left_hand,96.024,4.0,512,512,128.0
25,26,0,0,right_hand,98.0,4.0,512,512,128.0
25,26,0,0,left_hand,100.02,4.0,512,512,128.0
25,26,0,0,right_hand,104.02,4.0,512,512,128.0
25,26,0,0,left_hand,106.0,4.0,512,512,128.0
26,27,0,0,left_hand,4.008,4.0,512,512,128.0
26,27,0,0,right_hand,8.01,4.0,512,512,128.0
26,27,0,0,left_hand,10.0,4.0,512,512,128.0
26,27,0,0,right_hand,12.006,4.0,512,512,128.0
26,27,0,0,left_hand,16.008,4.0,512,512,128.0
26,27,0,0,right_hand,18.0,4.0,512,512,128.0
26,27,0,0,left_hand,20.006,4.0,512,512,128.0
26,27,0,0,right_hand,24.008,4.0,512,512,128.0
26,27,0,0,left_hand,26.0,4.0,512,512,128.0
26,27,0,0,right_hand,28.006,4.0,512,512,128.0
26,27,0,0,left_hand,32.006,4.0,512,512,128.0
26,27,0,0,right_hand,34.0,4.0,512,512,128.0
26,27,0,0,left_hand,36.006,4.0,512,512,128.0
26,27,0,0,right_hand,40.006,4.0,512,512,128.0
26,27,0,0,left_hand,42.0,4.0,512,512,128.0
26,27,0,0,right_hand,44.006,4.0,512,512,128.0
26,27,0,0,left_hand,48.01,4.0,512,512,128.0
26,27,0,0,right_hand,50.0,4.0,512,512,128.0
26,27,0,0,left_hand,52.006,4.0,512,512,128.0
26,27,0,0,right_hand,56.008,4.0,512,512,128.0
26,27,0,0,left_hand,58.0,4.0,512,512,128.0
26,27,0,0,right_hand,60.006,4.0,512,512,128.0
26,27,0,0,left_hand,64.006,4.0,512,512,128.0
26,27,0,0,right_hand,66.0,4.0,512,512,128.0
26,27,0,0,left_hand,68.008,4.0,512,512,128.0
26,27,0,0,right_hand,72.012,4.0,512,512,128.0
26,27,0,0,left_hand,74.0,4.0,512,512,128.0
26,27,0,0,right_hand,76.008,4.0,512,512,128.0
26,27,0,0,left_hand,80.012,4.0,512,512,128.0
26,27,0,0,right_hand,82.0,4.0,512,512,128.0
26,27,0,0,left_hand,84.008,4.0,512,512,128.0
26,27,0,0,right_hand,88.01,4.0,512,512,128.0
26,27,0,0,left_hand,90.0,4.0,512,512,128.0
26,27,0,0,right_hand,92.006,4.0,512,512,128.0
26,27,0,0,left_hand,96.01,4.0,512,512,128.0
26,27,0,0,right_hand,98.0,4.0,512,512,128.0
26,27,0,0,left_hand,100.006,4.0,512,512,128.0
26,27,0,0,right_hand,104.01,4.0,512,512,128.0
26,27,0,0,left_hand,106.0,4.0,512,512,128.0
27,28,0,0,left_hand,4.014,4.0,512,512,128.0
27,28,0,0,right_hand,8.016,4.0,512,512,128.0
27,28,0,0,left_hand,10.0,4.0,512,512,128.0
27,28,0,0,right_hand,12.02,4.0,512,512,128.0
27,28,0,0,left_hand,16.024,4.0,512,512,128.0
27,28,0,0,right_hand,18.0,4.0,512,512,128.0
27,28,0,0,left_hand,20.02,4.0,512,512,128.0
27,28,0,0,right_hand,24.02,4.0,512,512,128.0
27,28,0,0,left_hand,26.0,4.0,512,512,128.0
27,28,0,0,right_hand,28.02,4.0,512,512,128.0
27,28,0,0,left_hand,32.02,4.0,512,512,128.0
27,28,0,0,right_hand,34.0,4.0,512,512,128.0
27,28,0,0,left_hand,36.02,4.0,512,512,128.0
27,28,0,0,right_hand,40.022,4.0,512,512,128.0
27,28,0,0,left_hand,42.0,4.0,512,512,128.0
27,28,0,0,right_hand,44.02,4.0,512,512,128.0
27,28,0,0,left_hand,48.022,4.0,512,512,128.0
27,28,0,0,right_hand,50.0,4.0,512,512,128.0
27,28,0,0,left_hand,52.02,4.0,512,512,128.0
27,28,0,0,right_hand,56.02,4.0,512,512,128.0
27,28,0,0,left_hand,58.0,4.0,512,512,128.0
27,28,0,0,right_hand,60.02,4.0,512,512,128.0
27,28,0,0,left_hand,64.022,4.0,512,512,128.0
27,28,0,0,right_hand,66.0,4.0,512,512,128.0
27,28,0,0,left_hand,68.02,4.0,512,512,128.0
27,28,0,0,right_hand,72.024,4.0,512,512,128.0
27,28,0,0,left_hand,74.0,4.0,512,512,128.0
27,28,0,0,right_hand,76.02,4.0,512,512,128.0
27,28,0,0,left_hand,80.022,4.0,512,512,128.0
27,28,0,0,right_hand,82.0,4.0,512,512,128.0
27,28,0,0,left_hand,84.02,4.0,512,512,128.0
27,28,0,0,right_hand,88.02,4.0,512,512,128.0
27,28,0,0,left_hand,90.0,4.0,512,512,128.0
27,28,0,0,right_hand,92.02,4.0,512,512,128.0
27,28,0,0,left_hand,96.022,4.0,512,512,128.0
27,28,0,0,right_hand,98.0,4.0,512,512,128.0
27,28,0,0,left_hand,100.02,4.0,512,512,128.0
27,28,0,0,right_hand,104.022,4.0,512,512,128.0
27,28,0,0,left_hand,106.0,4.0,512,512,128.0
28,29,0,0,left_hand,4.01,4.0,512,512,128.0
28,29,0,0,right_hand,8.012,4.0,512,512,128.0
28,29,0,0,left_hand,10.0,4.0,512,512,128.0
28,29,0,0,right_hand,12.006,4.0,512,512,128.0
28,29,0,0,left_hand,16.008,4.0,512,512,128.0
28,29,0,0,right_hand,18.0,4.0,512,512,128.0
28,29,0,0,left_hand,20.006,4.0,512,512,128.0
28,29,0,0,right_hand,24.006,4.0,512,512,128.0
28,29,0,0,left_hand,26.0,4.0,512,512,128.0
28,29,0,0,right_hand,28.006,4.0,512,512,128.0
28,29,0,0,left_hand,32.01,4.0,512,512,128.0
28,29,0,0,right_hand,34.0,4.0,512,512,128.0
28,29,0,0,left_hand,36.006,4.0,512,512,128.0
28,29,0,0,right_hand,40.01,4.0,512,512,128.0
28,29,0,0,left_hand,42.0,4.0,512,512,128.0
28,29,0,0,right_hand,42.002,4.0,512,512,128.0
28,29,0,0,left_hand,46.004,4.0,512,512,128.0
28,29,0,0,right_hand,48.018,4.0,512,512,128.0
28,29,0,0,left_hand,50.0,4.0,512,512,128.0
28,29,0,0,right_hand,52.006,4.0,512,512,128.0
28,29,0,0,left_hand,56.006,4.0,512,512,128.0
28,29,0,0,right_hand,58.0,4.0,512,512,128.0
28,29,0,0,left_hand,60.006,4.0,512,512,128.0
28,29,0,0,right_hand,64.008,4.0,512,512,128.0
28,29,0,0,left_hand,66.0,4.0,512,512,128.0
28,29,0,0,right_hand,66.002,4.0,512,512,128.0
28,29,0,0,left_hand,70.006,4.0,512,512,128.0
28,29,0,0,right_hand,72.024,4.0,512,512,128.0
28,29,0,0,left_hand,74.0,4.0,512,512,128.0
28,29,0,0,right_hand,76.006,4.0,512,512,128.0
28,29,0,0,left_hand,80.008,4.0,512,512,128.0
28,29,0,0,right_hand,82.0,4.0,512,512,128.0
28,29,0,0,left_hand,84.006,4.0,512,512,128.0
28,29,0,0,right_hand,88.008,4.0,512,512,128.0
28,29,0,0,left_hand,90.0,4.0,512,512,128.0
28,29,0,0,right_hand,92.006,4.0,512,512,128.0
28,29,0,0,left_hand,96.01,4.0,512,512,128.0
28,29,0,0,right_hand,98.0,4.0,512,512,128.0
28,29,0,0,left_hand,100.006,4.0,512,512,128.0
29,30,0,0,left_hand,4.014,4.0,512,512,128.0
29,30,0,0,right_hand,8.016,4.0,512,512,128.0
29,30,0,0,left_hand,10.0,4.0,512,512,128.0
29,30,0,0,right_hand,12.02,4.0,512,512,128.0
29,30,0,0,left_hand,16.024,4.0,512,512,128.0
29,30,0,0,right_hand,18.0,4.0,512,512,128.0
29,30,0,0,left_hand,20.02,4.0,512,512,128.0
29,30,0,0,right_hand,24.022,4.0,512,512,128.0
29,30,0,0,left_hand,26.0,4.0,512,512,128.0
29,30,0,0,right_hand,28.02,4.0,512,512,128.0
29,30,0,0,left_hand,32.024,4.0,512,512,128.0
29,30,0,0,right_hand,34.0,4.0,512,512,128.0
29,30,0,0,left_hand,36.02,4.0,512,512,128.0
29,30,0,0,right_hand,40.024,4.0,512,512,128.0
29,30,0,0,left_hand,42.0,4.0,512,512,128.0
29,30,0,0,right_hand,44.02,4.0,512,512,128.0
29,30,0,0,left_hand,48.02,4.0,512,512,128.0
29,30,0,0,right_hand,50.0,4.0,512,512,128.0
29,30,0,0,left_hand,52.02,4.0,512,512,128.0
29,30,0,0,right_hand,56.022,4.0,512,512,128.0
29,30,0,0,left_hand,58.0,4.0,512,512,128.0
29,30,0,0,right_hand,60.02,4.0,512,512,128.0
29,30,0,0,left_hand,64.02,4.0,512,512,128.0
29,30,0,0,right_hand,66.0,4.0,512,512,128.0
29,30,0,0,left_hand,68.02,4.0,512,512,128.0
29,30,0,0,right_hand,72.022,4.0,512,512,128.0
29,30,0,0,left_hand,74.0,4.0,512,512,128.0
29,30,0,0,right_hand,76.02,4.0,512,512,128.0
29,30,0,0,left_hand,80.024,4.0,512,512,128.0
29,30,0,0,right_hand,82.0,4.0,512,512,128.0
29,30,0,0,left_hand,84.02,4.0,512,512,128.0
29,30,0,0,right_hand,88.02,4.0,512,512,128.0
29,30,0,0,left_hand,90.0,4.0,512,512,128.0
29,30,0,0,right_hand,92.02,4.0,512,512,128.0
29,30,0,0,left_hand,96.024,4.0,512,512,128.0
29,30,0,0,right_hand,98.0,4.0,512,512,128.0
29,30,0,0,left_hand,100.02,4.0,512,512,128.0
29,30,0,0,right_hand,104.022,4.0,512,512,128.0
29,30,0,0,left_hand,106.0,4.0,512,512,128.0
30,31,0,0,left_hand,4.014,4.0,512,512,128.0
30,31,0,0,right_hand,8.018,4.0,512,512,128.0
30,31,0,0,left_hand,10.0,4.0,512,512,128.0
30,31,0,0,right_hand,12.02,4.0,512,512,128.0
30,31,0,0,left_hand,16.024,4.0,512,512,128.0
30,31,0,0,right_hand,18.0,4.0,512,512,128.0
30,31,0,0,left_hand,20.02,4.0,512,512,128.0
30,31,0,0,right_hand,24.024,4.0,512,512,128.0
30,31,0,0,left_hand,26.0,4.0,512,512,128.0
30,31,0,0,right_hand,28.02,4.0,512,512,128.0
30,31,0,0,left_hand,32.024,4.0,512,512,128.0
30,31,0,0,right_hand,34.0,4.0,512,512,128.0
30,31,0,0,left_hand,36.02,4.0,512,512,128.0
30,31,0,0,right_hand,40.02,4.0,512,512,128.0
30,31,0,0,left_hand,42.0,4.0,512,512,128.0
30,31,0,0,right_hand,44.02,4.0,512,512,128.0
30,31,0,0,left_hand,48.022,4.0,512,512,128.0
30,31,0,0,right_hand,50.0,4.0,512,512,128.0
30,31,0,0,left_hand,52.02,4.0,512,512,128.0
30,31,0,0,right_hand,56.02,4.0,512,512,128.0
30,31,0,0,left_hand,58.0,4.0,512,512,128.0
30,31,0,0,right_hand,60.02,4.0,512,512,128.0
30,31,0,0,left_hand,64.022,4.0,512,512,128.0
30,31,0,0,right_hand,66.0,4.0,512,512,128.0
30,31,0,0,left_hand,68.02,4.0,512,512,128.0
30,31,0,0,right_hand,72.02,4.0,512,512,128.0
30,31,0,0,left_hand,74.0,4.0,512,512,128.0
30,31,0,0,right_hand,76.02,4.0,512,512,128.0
30,31,0,0,left_hand,80.02,4.0,512,512,128.0
30,31,0,0,right_hand,82.0,4.0,512,512,128.0
30,31,0,0,left_hand,84.02,4.0,512,512,128.0
30,31,0,0,right_hand,88.022,4.0,512,512,128.0
30,31,0,0,left_hand,90.0,4.0,512,512,128.0
30,31,0,0,right_hand,92.02,4.0,512,512,128.0
30,31,0,0,left_hand,96.024,4.0,512,512,128.0
30,31,0,0,right_hand,98.0,4.0,512,512,128.0
30,31,0,0,left_hand,100.02,4.0,512,512,128.0
30,31,0,0,right_hand,104.02,4.0,512,512,128.0
30,31,0,0,left_hand,106.0,4.0,512,512,128.0
31,32,0,0,left_hand,4.012,4.0,512,512,128.0
31,32,0,0,right_hand,8.014,4.0,512,512,128.0
31,32,0,0,left_hand,10.0,4.0,512,512,128.0
31,32,0,0,right_hand,12.02,4.0,512,512,128.0
31,32,0,0,left_hand,16.022,4.0,512,512,128.0
31,32,0,0,right_hand,18.0,4.0,512,512,128.0
31,32,0,0,left_hand,20.02,4.0,512,512,128.0
31,32,0,0,right_hand,24.02,4.0,512,512,128.0
31,32,0,0,left_hand,26.0,4.0,512,512,128.0
31,32,0,0,right_hand,28.02,4.0,512,512,128.0
31,32,0,0,left_hand,32.022,4.0,512,512,128.0
31,32,0,0,right_hand,34.0,4.0,512,512,128.0
31,32,0,0,left_hand,36.02,4.0,512,512,128.0
31,32,0,0,right_hand,40.024,4.0,512,512,128.0
31,32,0,0,left_hand,42.0,4.0,512,512,128.0
31,32,0,0,right_hand,44.02,4.0,512,512,128.0
31,32,0,0,left_hand,48.022,4.0,512,512,128.0
31,32,0,0,right_hand,50.0,4.0,512,512,128.0
31,32,0,0,left_hand,52.02,4.0,512,512,128.0
31,32,0,0,right_hand,56.02,4.0,512,512,128.0
31,32,0,0,left_hand,58.0,4.0,512,512,128.0
31,32,0,0,right_hand,60.02,4.0,512,512,128.0
31,32,0,0,left_hand,64.022,4.0,512,512,128.0
31,32,0,0,right_hand,66.0,4.0,512,512,128.0
31,32,0,0,left_hand,68.02,4.0,512,512,128.0
31,32,0,0,right_hand,72.02,4.0,512,512,128.0
31,32,0,0,left_hand,74.0,4.0,512,512,128.0
31,32,0,0,right_hand,76.02,4.0,512,512,128.0
31,32,0,0,left_hand,80.022,4.0,512,512,128.0
31,32,0,0,right_hand,82.0,4.0,512,512,128.0
31,32,0,0,left_hand,84.02,4.0,512,512,128.0
31,32,0,0,right_hand,88.022,4.0,512,512,128.0
31,32,0,0,left_hand,90.0,4.0,512,512,128.0
31,32,0,0,right_hand,92.02,4.0,512,512,128.0
31,32,0,0,left_hand,96.024,4.0,512,512,128.0
31,32,0,0,right_hand,98.0,4.0,512,512,128.0
31,32,0,0,left_hand,100.02,4.0,512,512,128.0
31,32,0,0,right_hand,104.02,4.0,512,512,128.0
31,32,0,0,left_hand,106.0,4.0,512,512,128.0
32,33,0,0,left_hand,4.012,4.0,512,512,128.0
32,33,0,0,right_hand,8.016,4.0,512,512,128.0
32,33,0,0,left_hand,10.0,4.0,512,512,128.0
32,33,0,0,right_hand,12.02,4.0,512,512,128.0
32,33,0,0,left_hand,16.024,4.0,512,512,128.0
32,33,0,0,right_hand,18.0,4.0,512,512,128.0
32,33,0,0,left_hand,20.02,4.0,512,512,128.0
32,33,0,0,right_hand,24.022,4.0,512,512,128.0
32,33,0,0,left_hand,26.0,4.0,512,512,128.0
32,33,0,0,right_hand,28.02,4.0,512,512,128.0
32,33,0,0,left_hand,32.022,4.0,512,512,128.0
32,33,0,0,right_hand,34.0,4.0,512,512,128.0
32,33,0,0,left_hand,36.02,4.0,512,512,128.0
32,33,0,0,right_hand,40.02,4.0,512,512,128.0
32,33,0,0,left_hand,42.0,4.0,512,512,128.0
32,33,0,0,right_hand,44.02,4.0,512,512,128.0
32,33,0,0,left_hand,48.024,4.0,512,512,128.0
32,33,0,0,right_hand,50.0,4.0,512,512,128.0
32,33,0,0,left_hand,52.02,4.0,512,512,128.0
32,33,0,0,right_hand,56.024,4.0,512,512,128.0
32,33,0,0,left_hand,58.0,4.0,512,512,128.0
32,33,0,0,right_hand,60.02,4.0,512,512,128.0
32,33,0,0,left_hand,64.022,4.0,512,512,128.0
32,33,0,0,right_hand,66.0,4.0,512,512,128.0
32,33,0,0,left_hand,68.02,4.0,512,512,128.0
32,33,0,0,right_hand,72.02,4.0,512,512,128.0
32,33,0,0,left_hand,74.0,4.0,512,512,128.0
32,33,0,0,right_hand,76.02,4.0,512,512,128.0
32,33,0,0,left_hand,80.024,4.0,512,512,128.0
32,33,0,0,right_hand,82.0,4.0,512,512,128.0
32,33,0,0,left_hand,84.02,4.0,512,512,128.0
32,33,0,0,right_hand,88.022,4.0,512,512,128.0
32,33,0,0,left_hand,90.0,4.0,512,512,128.0
32,33,0,0,right_hand,92.02,4.0,512,512,128.0
32,33,0,0,left_hand,96.022,4.0,512,512,128.0
32,33,0,0,right_hand,98.0,4.0,512,512,128.0
32,33,0,0,left_hand,100.02,4.0,512,512,128.0
32,33,0,0,right_hand,104.02,4.0,512,512,128.0
32,33,0,0,left_hand,106.0,4.0,512,512,128.0
33,34,0,0,left_hand,4.014,4.0,512,512,128.0
33,34,0,0,right_hand,8.016,4.0,512,512,128.0
33,34,0,0,left_hand,10.0,4.0,512,512,128.0
33,34,0,0,right_hand,12.02,4.0,512,512,128.0
33,34,0,0,left_hand,16.02,4.0,512,512,128.0
33,34,0,0,right_hand,18.0,4.0,512,512,128.0
33,34,0,0,left_hand,20.02,4.0,512,512,128.0
33,34,0,0,right_hand,24.02,4.0,512,512,128.0
33,34,0,0,left_hand,26.0,4.0,512,512,128.0
33,34,0,0,right_hand,28.02,4.0,512,512,128.0
33,34,0,0,left_hand,32.022,4.0,512,512,128.0
33,34,0,0,right_hand,34.0,4.0,512,512,128.0
33,34,0,0,left_hand,36.02,4.0,512,512,128.0
33,34,0,0,right_hand,40.024,4.0,512,512,128.0
33,34,0,0,left_hand,42.0,4.0,512,512,128.0
33,34,0,0,right_hand,44.02,4.0,512,512,128.0
33,34,0,0,left_hand,48.024,4.0,512,512,128.0
33,34,0,0,right_hand,50.0,4.0,512,512,128.0
33,34,0,0,left_hand,52.02,4.0,512,512,128.0
33,34,0,0,right_hand,56.024,4.0,512,512,128.0
33,34,0,0,left_hand,58.0,4.0,512,512,128.0
33,34,0,0,right_hand,60.02,4.0,512,512,128.0
33,34,0,0,left_hand,64.02,4.0,512,512,128.0
33,34,0,0,right_hand,66.0,4.0,512,512,128.0
33,34,0,0,left_hand,68.02,4.0,512,512,128.0
33,34,0,0,right_hand,72.022,4.0,512,512,128.0
33,34,0,0,left_hand,74.0,4.0,512,512,128.0
33,34,0,0,right_hand,76.02,4.0,512,512,128.0
33,34,0,0,left_hand,80.022,4.0,512,512,128.0
33,34,0,0,right_hand,82.0,4.0,512,512,128.0
33,34,0,0,left_hand,84.02,4.0,512,512,128.0
33,34,0,0,right_hand,88.02,4.0,512,512,128.0
33,34,0,0,left_hand,90.0,4.0,512,512,128.0
33,34,0,0,right_hand,92.02,4.0,512,512,128.0
33,34,0,0,left_hand,96.02,4.0,512,512,128.0
33,34,0,0,right_hand,98.0,4.0,512,512,128.0
33,34,0,0,left_hand,100.02,4.0,512,512,128.0
33,34,0,0,right_hand,104.024,4.0,512,512,128.0
33,34,0,0,left_hand,106.0,4.0,512,512,128.0
34,35,0,0,left_hand,4.014,4.0,512,512,128.0
34,35,0,0,right_hand,8.016,4.0,512,512,128.0
34,35,0,0,left_hand,10.0,4.0,512,512,128.0
34,35,0,0,right_hand,12.006,4.0,512,512,128.0
34,35,0,0,left_hand,16.008,4.0,512,512,128.0
34,35,0,0,right_hand,18.0,4.0,512,512,128.0
34,35,0,0,left_hand,20.006,4.0,512,512,128.0
34,35,0,0,right_hand,24.008,4.0,512,512,128.0
34,35,0,0,left_hand,26.0,4.0,512,512,128.0
34,35,0,0,right_hand,28.006,4.0,512,512,128.0
34,35,0,0,left_hand,32.006,4.0,512,512,128.0
34,35,0,0,right_hand,34.0,4.0,512,512,128.0
34,35,0,0,left_hand,36.006,4.0,512,512,128.0
34,35,0,0,right_hand,40.01,4.0,512,512,128.0
34,35,0,0,left_hand,42.0,4.0,512,512,128.0
34,35,0,0,right_hand,44.006,4.0,512,512,128.0
34,35,0,0,left_hand,48.006,4.0,512,512,128.0
34,35,0,0,right_hand,50.0,4.0,512,512,128.0
34,35,0,0,left_hand,52.006,4.0,512,512,128.0
34,35,0,0,right_hand,56.01,4.0,512,512,128.0
34,35,0,0,left_hand,58.0,4.0,512,512,128.0
34,35,0,0,right_hand,60.006,4.0,512,512,128.0
34,35,0,0,left_hand,64.006,4.0,512,512,128.0
34,35,0,0,right_hand,66.0,4.0,512,512,128.0
34,35,0,0,left_hand,68.006,4.0,512,512,128.0
34,35,0,0,right_hand,72.006,4.0,512,512,128.0
34,35,0,0,left_hand,74.0,4.0,512,512,128.0
34,35,0,0,right_hand,76.006,4.0,512,512,128.0
34,35,0,0,left_hand,80.01,4.0,512,512,128.0
34,35,0,0,right_hand,82.0,4.0,512,512,128.0
34,35,0,0,left_hand,84.008,4.0,512,512,128.0
34,35,0,0,right_hand,88.008,4.0,512,512,128.0
34,35,0,0,left_hand,90.0,4.0,512,512,128.0
34,35,0,0,right_hand,92.006,4.0,512,512,128.0
34,35,0,0,left_hand,96.008,4.0,512,512,128.0
34,35,0,0,right_hand,98.0,4.0,512,512,128.0
34,35,0,0,left_hand,100.006,4.0,512,512,128.0
34,35,0,0,right_hand,104.008,4.0,512,512,128.0
34,35,0,0,left_hand,106.0,4.0,512,512,128.0
35,36,0,0,left_hand,4.014,4.0,512,512,128.0
35,36,0,0,right_hand,8.016,4.0,512,512,128.0
35,36,0,0,left_hand,10.0,4.0,512,512,128.0
35,36,0,0,right_hand,12.02,4.0,512,512,128.0
35,36,0,0,left_hand,16.02,4.0,512,512,128.0
35,36,0,0,right_hand,18.0,4.0,512,512,128.0
35,36,0,0,left_hand,20.02,4.0,512,512,128.0
35,36,0,0,right_hand,24.022,4.0,512,512,128.0
35,36,0,0,left_hand,26.0,4.0,512,512,128.0
35,36,0,0,right_hand,28.02,4.0,512,512,128.0
35,36,0,0,left_hand,32.022,4.0,512,512,128.0
35,36,0,0,right_hand,34.0,4.0,512,512,128.0
35,36,0,0,left_hand,36.02,4.0,512,512,128.0
35,36,0,0,right_hand,40.02,4.0,512,512,128.0
35,36,0,0,left_hand,42.0,4.0,512,512,128.0
35,36,0,0,right_hand,44.02,4.0,512,512,128.0
35,36,0,0,left_hand,48.02,4.0,512,512,128.0
35,36,0,0,right_hand,50.0,4.0,512,512,128.0
35,36,0,0,left_hand,52.02,4.0,512,512,128.0
35,36,0,0,right_hand,56.024,4.0,512,512,128.0
35,36,0,0,left_hand,58.0,4.0,512,512,128.0
35,36,0,0,right_hand,60.02,4.0,512,512,128.0
35,36,0,0,left_hand,64.02,4.0,512,512,128.0
35,36,0,0,right_hand,66.0,4.0,512,512,128.0
35,36,0,0,left_hand,68.02,4.0,512,512,128.0
35,36,0,0,right_hand,72.022,4.0,512,512,128.0
35,36,0,0,left_hand,74.0,4.0,512,512,128.0
35,36,0,0,right_hand,76.02,4.0,512,512,128.0
35,36,0,0,left_hand,80.02,4.0,512,512,128.0
35,36,0,0,right_hand,82.0,4.0,512,512,128.0
35,36,0,0,left_hand,84.02,4.0,512,512,128.0
35,36,0,0,right_hand,88.024,4.0,512,512,128.0
35,36,0,0,left_hand,90.0,4.0,512,512,128.0
35,36,0,0,right_hand,92.02,4.0,512,512,128.0
35,36,0,0,left_hand,96.02,4.0,512,512,128.0
35,36,0,0,right_hand,98.0,4.0,512,512,128.0
35,36,0,0,left_hand,100.02,4.0,512,512,128.0
35,36,0,0,right_hand,104.022,4.0,512,512,128.0
35,36,0,0,left_hand,106.0,4.0,512,512,128.0
36,37,0,0,left_hand,4.012,4.0,512,512,128.0
36,37,0,0,right_hand,8.014,4.0,512,512,128.0
36,37,0,0,left_hand,10.0,4.0,512,512,128.0
36,37,0,0,right_hand,12.02,4.0,512,512,128.0
36,37,0,0,left_hand,16.022,4.0,512,512,128.0
36,37,0,0,right_hand,18.0,4.0,512,512,128.0
36,37,0,0,left_hand,20.02,4.0,512,512,128.0
36,37,0,0,right_hand,24.022,4.0,512,512,128.0
36,37,0,0,left_hand,26.0,4.0,512,512,128.0
36,37,0,0,right_hand,28.02,4.0,512,512,128.0
36,37,0,0,left_hand,32.022,4.0,512,512,128.0
36,37,0,0,right_hand,34.0,4.0,512,512,128.0
36,37,0,0,left_hand,36.02,4.0,512,512,128.0
36,37,0,0,right_hand,40.02,4.0,512,512,128.0
36,37,0,0,left_hand,42.0,4.0,512,512,128.0
36,37,0,0,right_hand,44.02,4.0,512,512,128.0
36,37,0,0,left_hand,48.022,4.0,512,512,128.0
36,37,0,0,right_hand,50.0,4.0,512,512,128.0
36,37,0,0,left_hand,52.02,4.0,512,512,128.0
36,37,0,0,right_hand,56.02,4.0,512,512,128.0
36,37,0,0,left_hand,58.0,4.0,512,512,128.0
36,37,0,0,right_hand,60.02,4.0,512,512,128.0
36,37,0,0,left_hand,64.02,4.0,512,512,128.0
36,37,0,0,right_hand,66.0,4.0,512,512,128.0
36,37,0,0,left_hand,68.02,4.0,512,512,128.0
36,37,0,0,right_hand,72.024,4.0,512,512,128.0
36,37,0,0,left_hand,74.0,4.0,512,512,128.0
36,37,0,0,right_hand,76.02,4.0,512,512,128.0
36,37,0,0,left_hand,80.024,4.0,512,512,128.0
36,37,0,0,right_hand,82.0,4.0,512,512,128.0
36,37,0,0,left_hand,84.02,4.0,512,512,128.0
36,37,0,0,right_hand,88.024,4.0,512,512,128.0
36,37,0,0,left_hand,90.0,4.0,512,512,128.0
36,37,0,0,right_hand,92.02,4.0,512,512,128.0
36,37,0,0,left_hand,96.022,4.0,512,512,128.0
36,37,0,0,right_hand,98.0,4.0,512,512,128.0
36,37,0,0,left_hand,100.02,4.0,512,512,128.0
