subject_id,fold_id,test_indices,true_labels,predictions,probabilities,accuracy,balanced_accuracy,confusion_matrix,prediction_histogram,collapse_diagnostics,parameter_count,trainable_parameter_count,training_seconds,seed,seed_ensemble,split_hash
sub-18,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 0]","[[0.46856415271759033, 0.5314358472824097], [0.6478101015090942, 0.3521899878978729], [0.09760171175003052, 0.9023982882499695], [0.5205356478691101, 0.4794643223285675], [0.4308090806007385, 0.5691909193992615], [0.5898876786231995, 0.41011232137680054], [0.5102421641349792, 0.48975783586502075], [0.5900285243988037, 0.4099714457988739]]",0.875,0.875,"[[4, 0], [1, 3]]","[5, 3]",{'collapsed': False},16932,15941,13.193138625007123,2026,[2026],1c53c1a29fc322e7
sub-18,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 0]","[[0.21465139091014862, 0.785348653793335], [0.3227623403072357, 0.6772376298904419], [0.2589164674282074, 0.7410835027694702], [0.47282519936561584, 0.5271748304367065], [0.7004931569099426, 0.29950687289237976], [0.6760486364364624, 0.3239513635635376], [0.24983477592468262, 0.7501651644706726], [0.819390058517456, 0.18060995638370514]]",0.375,0.375,"[[1, 3], [2, 2]]","[3, 5]",{'collapsed': False},16932,15941,13.203423749888316,2026,[2026],ea5cbac81b35a516
sub-18,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[[0.4985513389110565, 0.5014486312866211], [0.3164461553096771, 0.6835538744926453], [0.586802065372467, 0.41319793462753296], [0.6662379503250122, 0.3337620496749878], [0.7977256178855896, 0.2022743970155716], [0.6122387051582336, 0.3877612352371216], [0.645235002040863, 0.35476499795913696], [0.5377994179725647, 0.4622006118297577]]",0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]",{'collapsed': False},16932,15941,13.228312874911353,2026,[2026],39c12103adbfcf72
sub-18,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0]","[[0.8079268932342529, 0.1920730620622635], [0.48767364025115967, 0.5123264193534851], [0.5543723106384277, 0.4456276297569275], [0.6655001640319824, 0.33449986577033997], [0.6720083355903625, 0.32799169421195984], [0.7079166173934937, 0.29208338260650635], [0.32676494121551514, 0.6732349991798401], [0.584221601486206, 0.41577839851379395]]",0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]",{'collapsed': False},16932,15941,13.13288929197006,2026,[2026],3428be8934373007
sub-19,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 0, 0]","[[0.5141811966896057, 0.4858188331127167], [0.5462529063224792, 0.45374706387519836], [0.42399656772613525, 0.5760034918785095], [0.36639603972435, 0.6336039304733276], [0.44725361466407776, 0.5527463555335999], [0.11059025675058365, 0.8894096612930298], [0.5246016383171082, 0.47539839148521423], [0.7132193446159363, 0.2867806851863861]]",0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]",{'collapsed': False},16932,15941,13.216401667101309,2026,[2026],a7bcc59841abbf2c
sub-19,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 0]","[[0.40029963850975037, 0.599700391292572], [0.8114895224571228, 0.18851052224636078], [0.5519342422485352, 0.44806572794914246], [0.5604966282844543, 0.43950334191322327], [0.7326314449310303, 0.2673685550689697], [0.7004140019416809, 0.2995859980583191], [0.4142463505268097, 0.5857536792755127], [0.8532673716545105, 0.14673258364200592]]",0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]",{'collapsed': False},16932,15941,13.376414875034243,2026,[2026],1c53c1a29fc322e7
sub-19,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 1]","[[0.2970755994319916, 0.7029244303703308], [0.6480566263198853, 0.35194340348243713], [0.720906138420105, 0.279093861579895], [0.48756352066993713, 0.5124365091323853], [0.5127491354942322, 0.48725080490112305], [0.7617141604423523, 0.2382858395576477], [0.4160531461238861, 0.5839468836784363], [0.1662401556968689, 0.8337598443031311]]",0.75,0.75,"[[3, 1], [1, 3]]","[4, 4]",{'collapsed': False},16932,15941,13.222613166086376,2026,[2026],ea5cbac81b35a516
sub-19,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0]","[[0.8644328713417053, 0.13556712865829468], [0.5786661505699158, 0.421333909034729], [0.9499148726463318, 0.050085101276636124], [0.2428378015756607, 0.7571622133255005], [0.5578390955924988, 0.4421609342098236], [0.5484299063682556, 0.451570063829422], [0.8811287879943848, 0.11887116730213165], [0.7437200546264648, 0.25627997517585754]]",0.625,0.625,"[[4, 0], [3, 1]]","[7, 1]",{'collapsed': False},16932,15941,13.185513458913192,2026,[2026],39c12103adbfcf72
sub-19,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0]","[[0.5478119254112244, 0.452188104391098], [0.6127288341522217, 0.3872711658477783], [0.3982398808002472, 0.6017600893974304], [0.6480013132095337, 0.3519987165927887], [0.7629052400588989, 0.23709474503993988], [0.8449564576148987, 0.15504346787929535], [0.1410202980041504, 0.8589796423912048], [0.557720422744751, 0.4422796368598938]]",0.75,0.75,"[[4, 0], [2, 2]]","[6, 2]",{'collapsed': False},16932,15941,13.211566916899756,2026,[2026],3428be8934373007
sub-20,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[[0.03403458371758461, 0.9659654498100281], [0.07840342819690704, 0.9215965867042542], [0.5435482263565063, 0.45645177364349365], [0.0034091980196535587, 0.9965908527374268], [0.8181768655776978, 0.18182310461997986], [0.6106327772140503, 0.3893671929836273], [0.5557804703712463, 0.4442194998264313], [0.9572184681892395, 0.0427815243601799]]",0.875,0.875,"[[4, 0], [1, 3]]","[5, 3]",{'collapsed': False},16932,15941,13.225158415967599,2026,[2026],a7bcc59841abbf2c
sub-20,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1]","[[0.9038694500923157, 0.09613052010536194], [0.9937897324562073, 0.006210267078131437], [0.19675259292125702, 0.8032473921775818], [0.9296302795410156, 0.07036969810724258], [0.03877834603190422, 0.9612216353416443], [0.9247721433639526, 0.07522786408662796], [0.9448850154876709, 0.055114924907684326], [0.4178546667098999, 0.5821453332901001]]",0.875,0.875,"[[4, 0], [1, 3]]","[5, 3]",{'collapsed': False},16932,15941,13.153361374977976,2026,[2026],1c53c1a29fc322e7
sub-20,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[[0.07196377962827682, 0.9280361533164978], [0.5952966213226318, 0.40470340847969055], [0.24869582056999207, 0.7513040900230408], [0.9128696918487549, 0.08713030070066452], [0.9577156901359558, 0.042284298688173294], [0.1969708651304245, 0.8030291795730591], [0.02219315990805626, 0.9778068661689758], [0.08896388858556747, 0.9110360741615295]]",0.875,0.875,"[[3, 1], [0, 4]]","[3, 5]",{'collapsed': False},16932,15941,13.205177790950984,2026,[2026],ea5cbac81b35a516
sub-20,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[[0.4865819811820984, 0.5134180188179016], [0.06535131484270096, 0.9346486330032349], [0.9796482920646667, 0.020351732149720192], [0.9389587640762329, 0.06104119494557381], [0.8692407011985779, 0.13075928390026093], [0.1787506639957428, 0.8212493658065796], [0.4320640563964844, 0.5679360032081604], [0.9344128370285034, 0.06558715552091599]]",0.75,0.75,"[[3, 1], [1, 3]]","[4, 4]",{'collapsed': False},16932,15941,13.253831999842077,2026,[2026],39c12103adbfcf72
sub-20,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 0]","[[0.7565540671348572, 0.24344590306282043], [0.496055543422699, 0.503944456577301], [0.28243762254714966, 0.7175623178482056], [0.3141665756702423, 0.6858333945274353], [0.24483877420425415, 0.7551612257957458], [0.5430182814598083, 0.45698168873786926], [0.099584199488163, 0.90041583776474], [0.6047505140304565, 0.39524954557418823]]",0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]",{'collapsed': False},16932,15941,13.204329958884045,2026,[2026],3428be8934373007
sub-21,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 1, 1]","[[0.5406669974327087, 0.45933300256729126], [0.8637365102767944, 0.13626350462436676], [0.19363030791282654, 0.8063696622848511], [0.2602188289165497, 0.7397811412811279], [0.19272157549858093, 0.8072784543037415], [0.12354156374931335, 0.8764584064483643], [0.09952884167432785, 0.9004711508750916], [0.05035732686519623, 0.9496427178382874]]",0.25,0.25,"[[0, 4], [2, 2]]","[2, 6]",{'collapsed': False},16932,15941,13.192316291853786,2026,[2026],a7bcc59841abbf2c
sub-21,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[[0.25684115290641785, 0.7431588172912598], [0.641025960445404, 0.35897406935691833], [0.47916004061698914, 0.5208399295806885], [0.22738116979599, 0.7726187705993652], [0.5527610778808594, 0.44723889231681824], [0.5713163614273071, 0.42868369817733765], [0.49468332529067993, 0.5053167343139648], [0.49450019001960754, 0.5054998397827148]]",0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]",{'collapsed': False},16932,15941,13.22783658397384,2026,[2026],1c53c1a29fc322e7
sub-21,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[[0.22893260419368744, 0.7710673809051514], [0.14887216687202454, 0.8511278629302979], [0.17016254365444183, 0.8298375010490417], [0.3795170485973358, 0.6204829216003418], [0.786736786365509, 0.21326322853565216], [0.3867851793766022, 0.6132147908210754], [0.6109708547592163, 0.3890291750431061], [0.3551394045352936, 0.6448606252670288]]",0.5,0.5,"[[1, 3], [1, 3]]","[2, 6]",{'collapsed': False},16932,15941,13.206465957919136,2026,[2026],ea5cbac81b35a516
sub-21,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 1]","[[0.4144960939884186, 0.585503876209259], [0.5350757241249084, 0.46492424607276917], [0.5124698877334595, 0.48753008246421814], [0.7191483378410339, 0.28085169196128845], [0.7678919434547424, 0.23210813105106354], [0.7715493440628052, 0.22845062613487244], [0.40701955556869507, 0.5929804444313049], [0.22190119326114655, 0.7780988216400146]]",0.375,0.375,"[[2, 2], [3, 1]]","[5, 3]",{'collapsed': False},16932,15941,13.19838691689074,2026,[2026],39c12103adbfcf72
sub-21,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[[0.2585397958755493, 0.7414602041244507], [0.4648846983909607, 0.5351153016090393], [0.5556760430335999, 0.44432395696640015], [0.15376566350460052, 0.8462343811988831], [0.3098907172679901, 0.6901092529296875], [0.3821042478084564, 0.617895781993866], [0.43821218609809875, 0.5617877244949341], [0.4551469385623932, 0.5448530912399292]]",0.375,0.375,"[[0, 4], [1, 3]]","[1, 7]",{'collapsed': False},16932,15941,13.218521791975945,2026,[2026],3428be8934373007
sub-22,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 1, 1]","[[0.7143227458000183, 0.2856772243976593], [0.3012125790119171, 0.6987874507904053], [0.2668853998184204, 0.7331146001815796], [0.46177729964256287, 0.5382227301597595], [0.6490085124969482, 0.35099145770072937], [0.5444639921188354, 0.45553597807884216], [0.36472728848457336, 0.6352726817131042], [0.26145830750465393, 0.7385417222976685]]",0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]",{'collapsed': False},16932,15941,13.203643166925758,2026,[2026],a7bcc59841abbf2c
sub-22,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 0]","[[0.4576631486415863, 0.5423368215560913], [0.3795500695705414, 0.6204499006271362], [0.3880268335342407, 0.611973226070404], [0.751011848449707, 0.2489881068468094], [0.6556766629219055, 0.3443233370780945], [0.7979832887649536, 0.20201674103736877], [0.6274076700210571, 0.37259232997894287], [0.712953507900238, 0.28704652190208435]]",0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]",{'collapsed': False},16932,15941,13.178535084007308,2026,[2026],1c53c1a29fc322e7
sub-22,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[[0.27089327573776245, 0.7291067838668823], [0.19249960780143738, 0.8075003623962402], [0.5125419497489929, 0.48745808005332947], [0.30048826336860657, 0.6995117664337158], [0.42756396532058716, 0.5724360346794128], [0.5023550987243652, 0.49764484167099], [0.46565571427345276, 0.5343441963195801], [0.2922576367855072, 0.7077423334121704]]",0.5,0.5,"[[1, 3], [1, 3]]","[2, 6]",{'collapsed': False},16932,15941,13.223810707917437,2026,[2026],ea5cbac81b35a516
sub-22,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 0, 0, 0]","[[0.7048383355140686, 0.2951616942882538], [0.3245626389980316, 0.6754373908042908], [0.6128203272819519, 0.3871796131134033], [0.4952628016471863, 0.5047371983528137], [0.5181245803833008, 0.4818754494190216], [0.8106521368026733, 0.18934787809848785], [0.5570330619812012, 0.4429669678211212], [0.709693193435669, 0.29030686616897583]]",0.75,0.75,"[[4, 0], [2, 2]]","[6, 2]",{'collapsed': False},16932,15941,13.188510457985103,2026,[2026],39c12103adbfcf72
sub-22,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 1]","[[0.6331210136413574, 0.3668789565563202], [0.7151567935943604, 0.28484323620796204], [0.3000301420688629, 0.6999698281288147], [0.7253637313842773, 0.27463629841804504], [0.19876661896705627, 0.8012333512306213], [0.6321877837181091, 0.3678121864795685], [0.4833454191684723, 0.5166545510292053], [0.38220998644828796, 0.6177900433540344]]",1.0,1.0,"[[4, 0], [0, 4]]","[4, 4]",{'collapsed': False},16932,15941,13.213133083190769,2026,[2026],3428be8934373007
sub-23,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 0, 0]","[[0.9676991105079651, 0.03230094909667969], [0.504873514175415, 0.49512651562690735], [0.3786680996417999, 0.6213318705558777], [0.30745455622673035, 0.692545473575592], [0.1901606172323227, 0.8098393678665161], [0.8202381134033203, 0.17976191639900208], [0.7242904901504517, 0.2757095396518707], [0.780279278755188, 0.21972064673900604]]",0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]",{'collapsed': False},16932,15941,13.223554166965187,2026,[2026],a7bcc59841abbf2c
sub-23,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[[0.12360013276338577, 0.8763998746871948], [0.8452429175376892, 0.15475714206695557], [0.2536783218383789, 0.7463216781616211], [0.4847032129764557, 0.5152967572212219], [0.21571122109889984, 0.7842888236045837], [0.31637972593307495, 0.683620274066925], [0.49648934602737427, 0.5035106539726257], [0.4344356954097748, 0.5655642747879028]]",0.625,0.625,"[[1, 3], [0, 4]]","[1, 7]",{'collapsed': False},16932,15941,13.215833582915366,2026,[2026],1c53c1a29fc322e7
sub-23,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 1]","[[0.7753228545188904, 0.22467711567878723], [0.861002504825592, 0.13899753987789154], [0.3791348338127136, 0.6208652257919312], [0.36027082800865173, 0.6397291421890259], [0.1897546797990799, 0.8102452754974365], [0.23545321822166443, 0.7645467519760132], [0.34809333086013794, 0.6519066095352173], [0.446786105632782, 0.553213894367218]]",0.5,0.5,"[[1, 3], [1, 3]]","[2, 6]",{'collapsed': False},16932,15941,13.182087500113994,2026,[2026],ea5cbac81b35a516
sub-23,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 0, 1, 0]","[[0.5068702697753906, 0.49312976002693176], [0.39599353075027466, 0.6040064692497253], [0.6437833905220032, 0.3562166392803192], [0.29385122656822205, 0.7061487436294556], [0.5184249877929688, 0.48157504200935364], [0.5463785529136658, 0.453621506690979], [0.3441794216632843, 0.6558206081390381], [0.5185819268226624, 0.4814181327819824]]",0.875,0.875,"[[4, 0], [1, 3]]","[5, 3]",{'collapsed': False},16932,15941,13.191335750045255,2026,[2026],39c12103adbfcf72
sub-23,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 1]","[[0.7380571961402893, 0.26194286346435547], [0.5198608636856079, 0.4801391065120697], [0.42891356348991394, 0.5710864663124084], [0.5368313789367676, 0.4631686508655548], [0.32021239399909973, 0.6797876358032227], [0.5563924908638, 0.44360753893852234], [0.3778383731842041, 0.6221616268157959], [0.39687690138816833, 0.603123128414154]]",1.0,1.0,"[[4, 0], [0, 4]]","[4, 4]",{'collapsed': False},16932,15941,13.262341666966677,2026,[2026],3428be8934373007
sub-24,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 1, 1, 1]","[[0.826178789138794, 0.17382118105888367], [0.07511034607887268, 0.9248896837234497], [0.6649092435836792, 0.3350907564163208], [0.20474332571029663, 0.7952566146850586], [0.4434358477592468, 0.5565641522407532], [0.20332442224025726, 0.7966755628585815], [0.16180390119552612, 0.8381960988044739], [0.20018620789051056, 0.7998138070106506]]",0.25,0.25,"[[0, 4], [2, 2]]","[2, 6]",{'collapsed': False},16932,15941,13.332737333141267,2026,[2026],a7bcc59841abbf2c
sub-24,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 1, 0, 0]","[[0.5041252970695496, 0.49587464332580566], [0.740388810634613, 0.2596111595630646], [0.3582633137702942, 0.6417367458343506], [0.5802659392356873, 0.41973400115966797], [0.21487708389759064, 0.7851229310035706], [0.2944673001766205, 0.7055326700210571], [0.5475733876228333, 0.45242661237716675], [0.5575224757194519, 0.4424774944782257]]",0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]",{'collapsed': False},16932,15941,13.172351625049487,2026,[2026],1c53c1a29fc322e7
sub-24,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 0]","[[0.27485254406929016, 0.7251473665237427], [0.45375338196754456, 0.5462465882301331], [0.4163517951965332, 0.5836482644081116], [0.8533499836921692, 0.146650031208992], [0.46798238158226013, 0.532017707824707], [0.6425663232803345, 0.3574337363243103], [0.7173837423324585, 0.2826162576675415], [0.6032772064208984, 0.39672285318374634]]",0.25,0.25,"[[1, 3], [3, 1]]","[4, 4]",{'collapsed': False},16932,15941,13.226402665954083,2026,[2026],ea5cbac81b35a516
sub-24,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 0]","[[0.5284000635147095, 0.47159987688064575], [0.817456066608429, 0.18254397809505463], [0.7608778476715088, 0.2391221821308136], [0.5627814531326294, 0.43721848726272583], [0.8095311522483826, 0.19046884775161743], [0.4882470369338989, 0.5117529630661011], [0.8320757746696472, 0.1679241955280304], [0.6774677038192749, 0.3225323557853699]]",0.625,0.625,"[[4, 0], [3, 1]]","[7, 1]",{'collapsed': False},16932,15941,13.186135375173762,2026,[2026],39c12103adbfcf72
sub-24,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 0]","[[0.40534889698028564, 0.5946511030197144], [0.37954267859458923, 0.6204573512077332], [0.5402204990386963, 0.4597795009613037], [0.43626320362091064, 0.5637367367744446], [0.587632417678833, 0.412367582321167], [0.5875199437141418, 0.41248005628585815], [0.5623966455459595, 0.4376034140586853], [0.6479583382606506, 0.35204166173934937]]",0.125,0.125,"[[1, 3], [4, 0]]","[5, 3]",{'collapsed': False},16932,15941,13.201251875143498,2026,[2026],3428be8934373007
sub-25,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 1]","[[0.2124631553888321, 0.7875368595123291], [0.4199551045894623, 0.5800448656082153], [0.2821566164493561, 0.7178434729576111], [0.04292019456624985, 0.9570797681808472], [0.6830635070800781, 0.31693652272224426], [0.24368199706077576, 0.7563179731369019], [0.5995315313339233, 0.4004684388637543], [0.37239283323287964, 0.6276071071624756]]",0.75,0.75,"[[2, 2], [0, 4]]","[2, 6]",{'collapsed': False},16932,15941,13.21700350008905,2026,[2026],a7bcc59841abbf2c
sub-25,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 0]","[[0.35986945033073425, 0.6401305794715881], [0.6248958110809326, 0.37510421872138977], [0.43452370166778564, 0.5654762387275696], [0.840694010257721, 0.15930597484111786], [0.11520792543888092, 0.8847920298576355], [0.725848913192749, 0.27415111660957336], [0.8546249270439148, 0.14537502825260162], [0.5398897528648376, 0.46011030673980713]]",0.875,0.875,"[[4, 0], [1, 3]]","[5, 3]",{'collapsed': False},16932,15941,13.225356624927372,2026,[2026],1c53c1a29fc322e7
sub-25,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 1, 0]","[[0.047871142625808716, 0.9521288871765137], [0.48335182666778564, 0.5166481137275696], [0.5883737802505493, 0.4116262197494507], [0.7919059991836548, 0.20809395611286163], [0.7971349954605103, 0.20286501944065094], [0.7927738428115845, 0.20722612738609314], [0.3255990743637085, 0.6744009256362915], [0.5182532072067261, 0.48174673318862915]]",0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]",{'collapsed': False},16932,15941,13.196427708026022,2026,[2026],ea5cbac81b35a516
sub-25,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[[0.41926512122154236, 0.58073490858078], [0.2045028805732727, 0.7954971194267273], [0.16225871443748474, 0.8377412557601929], [0.3940991163253784, 0.6059008836746216], [0.7190952301025391, 0.28090476989746094], [0.29882708191871643, 0.7011728882789612], [0.6714790463447571, 0.32852089405059814], [0.8384691476821899, 0.16153086721897125]]",0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]",{'collapsed': False},16932,15941,13.219919124851003,2026,[2026],39c12103adbfcf72
sub-25,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 0]","[[0.7928038239479065, 0.2071961909532547], [0.3792654573917389, 0.6207345724105835], [0.3086480498313904, 0.6913520097732544], [0.6675082445144653, 0.3324917256832123], [0.49653714895248413, 0.5034629106521606], [0.5379529595375061, 0.4620470106601715], [0.11523479223251343, 0.8847652673721313], [0.613372266292572, 0.38662776350975037]]",0.75,0.75,"[[3, 1], [1, 3]]","[4, 4]",{'collapsed': False},16932,15941,13.242379958042875,2026,[2026],3428be8934373007
sub-26,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 1, 1]","[[0.9083878993988037, 0.0916120633482933], [0.7876530885696411, 0.2123468667268753], [0.43242165446281433, 0.5675784349441528], [0.23308049142360687, 0.7669194340705872], [0.591241180896759, 0.40875884890556335], [0.5837839245796204, 0.4162161350250244], [0.20361138880252838, 0.7963886260986328], [0.3599727749824524, 0.6400272250175476]]",0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]",{'collapsed': False},16932,15941,13.171015833038837,2026,[2026],a7bcc59841abbf2c
sub-26,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[[0.17121575772762299, 0.828784167766571], [0.4156496524810791, 0.5843503475189209], [0.3316679000854492, 0.6683320999145508], [0.28452521562576294, 0.7154747247695923], [0.6202799677848816, 0.3797200620174408], [0.2967700660228729, 0.7032299637794495], [0.3188989758491516, 0.6811010241508484], [0.2508142292499542, 0.7491858005523682]]",0.375,0.375,"[[0, 4], [1, 3]]","[1, 7]",{'collapsed': False},16932,15941,13.21409474988468,2026,[2026],1c53c1a29fc322e7
sub-26,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 0]","[[0.30432459712028503, 0.6956754326820374], [0.25975537300109863, 0.7402446866035461], [0.4169280230998993, 0.5830719470977783], [0.2873498201370239, 0.7126501798629761], [0.5886234641075134, 0.4113765358924866], [0.7114590406417847, 0.28854095935821533], [0.6612764596939087, 0.3387235403060913], [0.7926627993583679, 0.2073371261358261]]",0.25,0.25,"[[1, 3], [3, 1]]","[4, 4]",{'collapsed': False},16932,15941,13.258726333035156,2026,[2026],ea5cbac81b35a516
sub-26,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 1]","[[0.6433659791946411, 0.3566340208053589], [0.4275302588939667, 0.5724697113037109], [0.4965519309043884, 0.5034480094909668], [0.7072715163230896, 0.292728453874588], [0.6868337988853455, 0.31316623091697693], [0.4718816876411438, 0.528118371963501], [0.26386886835098267, 0.7361311316490173], [0.3172134757041931, 0.6827865242958069]]",0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]",{'collapsed': False},16932,15941,13.174491834128276,2026,[2026],39c12103adbfcf72
