subject_id,trial_index,label,marker2_source_sample,marker3_source_sample,marker_duration_samples,marker2_target_sample,crop_stop_target_sample,source_path
30,19,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,20,0,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,21,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,22,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,23,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,24,0,1011,3013,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,25,1,1011,3011,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,26,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,27,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,28,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,29,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,30,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,31,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,32,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,33,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,34,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,35,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,36,0,1,2001,2000,0,512,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,37,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,38,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
30,39,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-30/sub-30_task-motor-imagery_eeg.mat
31,0,0,1007,3009,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,1,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,2,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,3,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,4,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,5,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,6,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,7,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,8,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,9,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,10,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,11,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,12,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,13,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,14,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,15,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,16,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,17,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,18,0,1011,3011,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,19,1,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,20,0,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,21,1,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,22,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,23,1,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,24,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,25,1,1011,3011,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,26,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,27,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,28,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,29,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,30,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,31,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,32,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,33,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,34,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,35,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,36,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,37,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,38,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
31,39,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-31/sub-31_task-motor-imagery_eeg.mat
32,0,0,1006,3007,2001,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,1,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,2,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,3,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,4,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,5,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,6,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,7,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,8,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,9,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,10,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,11,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,12,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,13,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,14,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,15,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,16,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,17,1,1011,3011,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,18,0,1011,3011,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,19,1,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,20,0,1011,3013,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,21,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,22,0,1011,3013,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,23,1,1011,3013,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,24,0,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,25,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,26,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,27,1,1011,3013,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,28,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,29,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,30,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,31,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,32,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,33,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,34,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,35,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,36,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,37,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,38,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
32,39,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-32/sub-32_task-motor-imagery_eeg.mat
33,0,0,1006,3008,2002,258,770,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,1,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,2,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,3,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,4,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,5,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,6,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,7,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,8,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,9,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,10,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,11,1,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,12,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,13,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,14,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,15,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,16,0,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,17,1,1011,3013,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,18,0,1010,3011,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,19,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,20,0,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,21,1,1010,3012,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,22,0,1011,3012,2001,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,23,1,1010,3010,2000,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
33,24,0,1011,3013,2002,259,771,/Users/vadim/Documents/School/Spring 2026/CSCE A698 Individual Research/EEG_JEPA/liu2024_data/liu2024_figshare/sourcedata/sub-33/sub-33_task-motor-imagery_eeg.mat
