recording_key,subject,session,run,from_description,to_description,from_onset_s,to_onset_s,gap_s,from_duration_s,from_end_s,annotation_overlap_s
32::0::0,32,0,0,right_hand,left_hand,98.0,100.02,2.019999999999996,4.0,102.0,1.980000000000004
32::0::0,32,0,0,left_hand,right_hand,100.02,104.02,4.0,4.0,104.02,0.0
32::0::0,32,0,0,right_hand,left_hand,104.02,106.0,1.980000000000004,4.0,108.02,2.019999999999996
33::0::0,33,0,0,left_hand,right_hand,4.012,8.016,4.0040000000000004,4.0,8.012,-0.0039999999999995595
33::0::0,33,0,0,right_hand,left_hand,8.016,10.0,1.984,4.0,12.016,2.016
33::0::0,33,0,0,left_hand,right_hand,10.0,12.02,2.0199999999999996,4.0,14.0,1.9800000000000004
33::0::0,33,0,0,right_hand,left_hand,12.02,16.024,4.004000000000001,4.0,16.02,-0.004000000000001336
33::0::0,33,0,0,left_hand,right_hand,16.024,18.0,1.975999999999999,4.0,20.024,2.024000000000001
33::0::0,33,0,0,right_hand,left_hand,18.0,20.02,2.0199999999999996,4.0,22.0,1.9800000000000004
33::0::0,33,0,0,left_hand,right_hand,20.02,24.022,4.001999999999999,4.0,24.02,-0.0019999999999988916
33::0::0,33,0,0,right_hand,left_hand,24.022,26.0,1.9780000000000015,4.0,28.022,2.0219999999999985
33::0::0,33,0,0,left_hand,right_hand,26.0,28.02,2.0199999999999996,4.0,30.0,1.9800000000000004
33::0::0,33,0,0,right_hand,left_hand,28.02,32.022,4.001999999999999,4.0,32.019999999999996,-0.0020000000000024443
33::0::0,33,0,0,left_hand,right_hand,32.022,34.0,1.9780000000000015,4.0,36.022,2.0219999999999985
33::0::0,33,0,0,right_hand,left_hand,34.0,36.02,2.020000000000003,4.0,38.0,1.9799999999999969
33::0::0,33,0,0,left_hand,right_hand,36.02,40.02,4.0,4.0,40.02,0.0
33::0::0,33,0,0,right_hand,left_hand,40.02,42.0,1.9799999999999969,4.0,44.02,2.020000000000003
33::0::0,33,0,0,left_hand,right_hand,42.0,44.02,2.020000000000003,4.0,46.0,1.9799999999999969
33::0::0,33,0,0,right_hand,left_hand,44.02,48.024,4.003999999999998,4.0,48.02,-0.003999999999997783
33::0::0,33,0,0,left_hand,right_hand,48.024,50.0,1.975999999999999,4.0,52.024,2.024000000000001
33::0::0,33,0,0,right_hand,left_hand,50.0,52.02,2.020000000000003,4.0,54.0,1.9799999999999969
33::0::0,33,0,0,left_hand,right_hand,52.02,56.024,4.003999999999998,4.0,56.02,-0.003999999999997783
33::0::0,33,0,0,right_hand,left_hand,56.024,58.0,1.975999999999999,4.0,60.024,2.024000000000001
33::0::0,33,0,0,left_hand,right_hand,58.0,60.02,2.020000000000003,4.0,62.0,1.9799999999999969
33::0::0,33,0,0,right_hand,left_hand,60.02,64.022,4.0020000000000024,4.0,64.02000000000001,-0.001999999999995339
33::0::0,33,0,0,left_hand,right_hand,64.022,66.0,1.9779999999999944,4.0,68.022,2.0220000000000056
33::0::0,33,0,0,right_hand,left_hand,66.0,68.02,2.019999999999996,4.0,70.0,1.980000000000004
33::0::0,33,0,0,left_hand,right_hand,68.02,72.02,4.0,4.0,72.02,0.0
33::0::0,33,0,0,right_hand,left_hand,72.02,74.0,1.980000000000004,4.0,76.02,2.019999999999996
33::0::0,33,0,0,left_hand,right_hand,74.0,76.02,2.019999999999996,4.0,78.0,1.980000000000004
33::0::0,33,0,0,right_hand,left_hand,76.02,80.024,4.004000000000005,4.0,80.02,-0.0040000000000048885
33::0::0,33,0,0,left_hand,right_hand,80.024,82.0,1.975999999999999,4.0,84.024,2.024000000000001
33::0::0,33,0,0,right_hand,left_hand,82.0,84.02,2.019999999999996,4.0,86.0,1.980000000000004
33::0::0,33,0,0,left_hand,right_hand,84.02,88.022,4.0020000000000095,4.0,88.02,-0.0020000000000095497
33::0::0,33,0,0,right_hand,left_hand,88.022,90.0,1.9779999999999944,4.0,92.022,2.0220000000000056
33::0::0,33,0,0,left_hand,right_hand,90.0,92.02,2.019999999999996,4.0,94.0,1.980000000000004
33::0::0,33,0,0,right_hand,left_hand,92.02,96.022,4.0020000000000095,4.0,96.02,-0.0020000000000095497
33::0::0,33,0,0,left_hand,right_hand,96.022,98.0,1.9779999999999944,4.0,100.022,2.0220000000000056
33::0::0,33,0,0,right_hand,left_hand,98.0,100.02,2.019999999999996,4.0,102.0,1.980000000000004
33::0::0,33,0,0,left_hand,right_hand,100.02,104.02,4.0,4.0,104.02,0.0
33::0::0,33,0,0,right_hand,left_hand,104.02,106.0,1.980000000000004,4.0,108.02,2.019999999999996
34::0::0,34,0,0,left_hand,right_hand,4.014,8.016,4.002,4.0,8.014,-0.002000000000000668
34::0::0,34,0,0,right_hand,left_hand,8.016,10.0,1.984,4.0,12.016,2.016
34::0::0,34,0,0,left_hand,right_hand,10.0,12.02,2.0199999999999996,4.0,14.0,1.9800000000000004
34::0::0,34,0,0,right_hand,left_hand,12.02,16.02,4.0,4.0,16.02,0.0
34::0::0,34,0,0,left_hand,right_hand,16.02,18.0,1.9800000000000004,4.0,20.02,2.0199999999999996
34::0::0,34,0,0,right_hand,left_hand,18.0,20.02,2.0199999999999996,4.0,22.0,1.9800000000000004
34::0::0,34,0,0,left_hand,right_hand,20.02,24.02,4.0,4.0,24.02,0.0
34::0::0,34,0,0,right_hand,left_hand,24.02,26.0,1.9800000000000004,4.0,28.02,2.0199999999999996
34::0::0,34,0,0,left_hand,right_hand,26.0,28.02,2.0199999999999996,4.0,30.0,1.9800000000000004
34::0::0,34,0,0,right_hand,left_hand,28.02,32.022,4.001999999999999,4.0,32.019999999999996,-0.0020000000000024443
34::0::0,34,0,0,left_hand,right_hand,32.022,34.0,1.9780000000000015,4.0,36.022,2.0219999999999985
34::0::0,34,0,0,right_hand,left_hand,34.0,36.02,2.020000000000003,4.0,38.0,1.9799999999999969
34::0::0,34,0,0,left_hand,right_hand,36.02,40.024,4.003999999999998,4.0,40.02,-0.003999999999997783
34::0::0,34,0,0,right_hand,left_hand,40.024,42.0,1.975999999999999,4.0,44.024,2.024000000000001
34::0::0,34,0,0,left_hand,right_hand,42.0,44.02,2.020000000000003,4.0,46.0,1.9799999999999969
34::0::0,34,0,0,right_hand,left_hand,44.02,48.024,4.003999999999998,4.0,48.02,-0.003999999999997783
34::0::0,34,0,0,left_hand,right_hand,48.024,50.0,1.975999999999999,4.0,52.024,2.024000000000001
34::0::0,34,0,0,right_hand,left_hand,50.0,52.02,2.020000000000003,4.0,54.0,1.9799999999999969
34::0::0,34,0,0,left_hand,right_hand,52.02,56.024,4.003999999999998,4.0,56.02,-0.003999999999997783
34::0::0,34,0,0,right_hand,left_hand,56.024,58.0,1.975999999999999,4.0,60.024,2.024000000000001
34::0::0,34,0,0,left_hand,right_hand,58.0,60.02,2.020000000000003,4.0,62.0,1.9799999999999969
34::0::0,34,0,0,right_hand,left_hand,60.02,64.02,3.999999999999993,4.0,64.02000000000001,1.4210854715202004e-14
34::0::0,34,0,0,left_hand,right_hand,64.02,66.0,1.980000000000004,4.0,68.02,2.019999999999996
34::0::0,34,0,0,right_hand,left_hand,66.0,68.02,2.019999999999996,4.0,70.0,1.980000000000004
34::0::0,34,0,0,left_hand,right_hand,68.02,72.022,4.0020000000000095,4.0,72.02,-0.0020000000000095497
34::0::0,34,0,0,right_hand,left_hand,72.022,74.0,1.9779999999999944,4.0,76.022,2.0220000000000056
34::0::0,34,0,0,left_hand,right_hand,74.0,76.02,2.019999999999996,4.0,78.0,1.980000000000004
34::0::0,34,0,0,right_hand,left_hand,76.02,80.022,4.0020000000000095,4.0,80.02,-0.0020000000000095497
34::0::0,34,0,0,left_hand,right_hand,80.022,82.0,1.9779999999999944,4.0,84.022,2.0220000000000056
34::0::0,34,0,0,right_hand,left_hand,82.0,84.02,2.019999999999996,4.0,86.0,1.980000000000004
34::0::0,34,0,0,left_hand,right_hand,84.02,88.02,4.0,4.0,88.02,0.0
34::0::0,34,0,0,right_hand,left_hand,88.02,90.0,1.980000000000004,4.0,92.02,2.019999999999996
34::0::0,34,0,0,left_hand,right_hand,90.0,92.02,2.019999999999996,4.0,94.0,1.980000000000004
34::0::0,34,0,0,right_hand,left_hand,92.02,96.02,4.0,4.0,96.02,0.0
34::0::0,34,0,0,left_hand,right_hand,96.02,98.0,1.980000000000004,4.0,100.02,2.019999999999996
34::0::0,34,0,0,right_hand,left_hand,98.0,100.02,2.019999999999996,4.0,102.0,1.980000000000004
34::0::0,34,0,0,left_hand,right_hand,100.02,104.024,4.004000000000005,4.0,104.02,-0.0040000000000048885
34::0::0,34,0,0,right_hand,left_hand,104.024,106.0,1.975999999999999,4.0,108.024,2.024000000000001
35::0::0,35,0,0,left_hand,right_hand,4.014,8.016,4.002,4.0,8.014,-0.002000000000000668
35::0::0,35,0,0,right_hand,left_hand,8.016,10.0,1.984,4.0,12.016,2.016
35::0::0,35,0,0,left_hand,right_hand,10.0,12.006,2.0060000000000002,4.0,14.0,1.9939999999999998
35::0::0,35,0,0,right_hand,left_hand,12.006,16.008,4.001999999999999,4.0,16.006,-0.0019999999999988916
35::0::0,35,0,0,left_hand,right_hand,16.008,18.0,1.9920000000000009,4.0,20.008,2.007999999999999
35::0::0,35,0,0,right_hand,left_hand,18.0,20.006,2.0060000000000002,4.0,22.0,1.9939999999999998
35::0::0,35,0,0,left_hand,right_hand,20.006,24.008,4.001999999999999,4.0,24.006,-0.0019999999999988916
35::0::0,35,0,0,right_hand,left_hand,24.008,26.0,1.9920000000000009,4.0,28.008,2.007999999999999
35::0::0,35,0,0,left_hand,right_hand,26.0,28.006,2.0060000000000002,4.0,30.0,1.9939999999999998
35::0::0,35,0,0,right_hand,left_hand,28.006,32.006,4.0,4.0,32.006,0.0
35::0::0,35,0,0,left_hand,right_hand,32.006,34.0,1.9939999999999998,4.0,36.006,2.0060000000000002
35::0::0,35,0,0,right_hand,left_hand,34.0,36.006,2.0060000000000002,4.0,38.0,1.9939999999999998
35::0::0,35,0,0,left_hand,right_hand,36.006,40.01,4.003999999999998,4.0,40.006,-0.003999999999997783
35::0::0,35,0,0,right_hand,left_hand,40.01,42.0,1.990000000000002,4.0,44.01,2.009999999999998
35::0::0,35,0,0,left_hand,right_hand,42.0,44.006,2.0060000000000002,4.0,46.0,1.9939999999999998
35::0::0,35,0,0,right_hand,left_hand,44.006,48.006,4.0,4.0,48.006,0.0
35::0::0,35,0,0,left_hand,right_hand,48.006,50.0,1.9939999999999998,4.0,52.006,2.0060000000000002
35::0::0,35,0,0,right_hand,left_hand,50.0,52.006,2.0060000000000002,4.0,54.0,1.9939999999999998
35::0::0,35,0,0,left_hand,right_hand,52.006,56.01,4.003999999999998,4.0,56.006,-0.003999999999997783
35::0::0,35,0,0,right_hand,left_hand,56.01,58.0,1.990000000000002,4.0,60.01,2.009999999999998
35::0::0,35,0,0,left_hand,right_hand,58.0,60.006,2.0060000000000002,4.0,62.0,1.9939999999999998
35::0::0,35,0,0,right_hand,left_hand,60.006,64.006,4.0,4.0,64.006,0.0
35::0::0,35,0,0,left_hand,right_hand,64.006,66.0,1.9939999999999998,4.0,68.006,2.0060000000000002
35::0::0,35,0,0,right_hand,left_hand,66.0,68.006,2.0060000000000002,4.0,70.0,1.9939999999999998
35::0::0,35,0,0,left_hand,right_hand,68.006,72.006,4.0,4.0,72.006,0.0
35::0::0,35,0,0,right_hand,left_hand,72.006,74.0,1.9939999999999998,4.0,76.006,2.0060000000000002
35::0::0,35,0,0,left_hand,right_hand,74.0,76.006,2.0060000000000002,4.0,78.0,1.9939999999999998
35::0::0,35,0,0,right_hand,left_hand,76.006,80.01,4.004000000000005,4.0,80.006,-0.0040000000000048885
35::0::0,35,0,0,left_hand,right_hand,80.01,82.0,1.9899999999999949,4.0,84.01,2.010000000000005
35::0::0,35,0,0,right_hand,left_hand,82.0,84.008,2.0079999999999956,4.0,86.0,1.9920000000000044
35::0::0,35,0,0,left_hand,right_hand,84.008,88.008,4.0,4.0,88.008,0.0
35::0::0,35,0,0,right_hand,left_hand,88.008,90.0,1.9920000000000044,4.0,92.008,2.0079999999999956
35::0::0,35,0,0,left_hand,right_hand,90.0,92.006,2.0060000000000002,4.0,94.0,1.9939999999999998
35::0::0,35,0,0,right_hand,left_hand,92.006,96.008,4.001999999999995,4.0,96.006,-0.001999999999995339
35::0::0,35,0,0,left_hand,right_hand,96.008,98.0,1.9920000000000044,4.0,100.008,2.0079999999999956
35::0::0,35,0,0,right_hand,left_hand,98.0,100.006,2.0060000000000002,4.0,102.0,1.9939999999999998
35::0::0,35,0,0,left_hand,right_hand,100.006,104.008,4.001999999999995,4.0,104.006,-0.001999999999995339
35::0::0,35,0,0,right_hand,left_hand,104.008,106.0,1.9920000000000044,4.0,108.008,2.0079999999999956
36::0::0,36,0,0,left_hand,right_hand,4.014,8.016,4.002,4.0,8.014,-0.002000000000000668
36::0::0,36,0,0,right_hand,left_hand,8.016,10.0,1.984,4.0,12.016,2.016
36::0::0,36,0,0,left_hand,right_hand,10.0,12.02,2.0199999999999996,4.0,14.0,1.9800000000000004
36::0::0,36,0,0,right_hand,left_hand,12.02,16.02,4.0,4.0,16.02,0.0
36::0::0,36,0,0,left_hand,right_hand,16.02,18.0,1.9800000000000004,4.0,20.02,2.0199999999999996
36::0::0,36,0,0,right_hand,left_hand,18.0,20.02,2.0199999999999996,4.0,22.0,1.9800000000000004
36::0::0,36,0,0,left_hand,right_hand,20.02,24.022,4.001999999999999,4.0,24.02,-0.0019999999999988916
36::0::0,36,0,0,right_hand,left_hand,24.022,26.0,1.9780000000000015,4.0,28.022,2.0219999999999985
36::0::0,36,0,0,left_hand,right_hand,26.0,28.02,2.0199999999999996,4.0,30.0,1.9800000000000004
36::0::0,36,0,0,right_hand,left_hand,28.02,32.022,4.001999999999999,4.0,32.019999999999996,-0.0020000000000024443
36::0::0,36,0,0,left_hand,right_hand,32.022,34.0,1.9780000000000015,4.0,36.022,2.0219999999999985
36::0::0,36,0,0,right_hand,left_hand,34.0,36.02,2.020000000000003,4.0,38.0,1.9799999999999969
36::0::0,36,0,0,left_hand,right_hand,36.02,40.02,4.0,4.0,40.02,0.0
36::0::0,36,0,0,right_hand,left_hand,40.02,42.0,1.9799999999999969,4.0,44.02,2.020000000000003
36::0::0,36,0,0,left_hand,right_hand,42.0,44.02,2.020000000000003,4.0,46.0,1.9799999999999969
36::0::0,36,0,0,right_hand,left_hand,44.02,48.02,4.0,4.0,48.02,0.0
36::0::0,36,0,0,left_hand,right_hand,48.02,50.0,1.9799999999999969,4.0,52.02,2.020000000000003
36::0::0,36,0,0,right_hand,left_hand,50.0,52.02,2.020000000000003,4.0,54.0,1.9799999999999969
36::0::0,36,0,0,left_hand,right_hand,52.02,56.024,4.003999999999998,4.0,56.02,-0.003999999999997783
36::0::0,36,0,0,right_hand,left_hand,56.024,58.0,1.975999999999999,4.0,60.024,2.024000000000001
36::0::0,36,0,0,left_hand,right_hand,58.0,60.02,2.020000000000003,4.0,62.0,1.9799999999999969
36::0::0,36,0,0,right_hand,left_hand,60.02,64.02,3.999999999999993,4.0,64.02000000000001,1.4210854715202004e-14
36::0::0,36,0,0,left_hand,right_hand,64.02,66.0,1.980000000000004,4.0,68.02,2.019999999999996
36::0::0,36,0,0,right_hand,left_hand,66.0,68.02,2.019999999999996,4.0,70.0,1.980000000000004
36::0::0,36,0,0,left_hand,right_hand,68.02,72.022,4.0020000000000095,4.0,72.02,-0.0020000000000095497
36::0::0,36,0,0,right_hand,left_hand,72.022,74.0,1.9779999999999944,4.0,76.022,2.0220000000000056
36::0::0,36,0,0,left_hand,right_hand,74.0,76.02,2.019999999999996,4.0,78.0,1.980000000000004
36::0::0,36,0,0,right_hand,left_hand,76.02,80.02,4.0,4.0,80.02,0.0
36::0::0,36,0,0,left_hand,right_hand,80.02,82.0,1.980000000000004,4.0,84.02,2.019999999999996
36::0::0,36,0,0,right_hand,left_hand,82.0,84.02,2.019999999999996,4.0,86.0,1.980000000000004
36::0::0,36,0,0,left_hand,right_hand,84.02,88.024,4.004000000000005,4.0,88.02,-0.0040000000000048885
36::0::0,36,0,0,right_hand,left_hand,88.024,90.0,1.975999999999999,4.0,92.024,2.024000000000001
36::0::0,36,0,0,left_hand,right_hand,90.0,92.02,2.019999999999996,4.0,94.0,1.980000000000004
36::0::0,36,0,0,right_hand,left_hand,92.02,96.02,4.0,4.0,96.02,0.0
36::0::0,36,0,0,left_hand,right_hand,96.02,98.0,1.980000000000004,4.0,100.02,2.019999999999996
36::0::0,36,0,0,right_hand,left_hand,98.0,100.02,2.019999999999996,4.0,102.0,1.980000000000004
36::0::0,36,0,0,left_hand,right_hand,100.02,104.022,4.0020000000000095,4.0,104.02,-0.0020000000000095497
36::0::0,36,0,0,right_hand,left_hand,104.022,106.0,1.9779999999999944,4.0,108.022,2.0220000000000056
37::0::0,37,0,0,left_hand,right_hand,4.012,8.014,4.002,4.0,8.012,-0.0019999999999988916
37::0::0,37,0,0,right_hand,left_hand,8.014,10.0,1.9860000000000007,4.0,12.014,2.0139999999999993
37::0::0,37,0,0,left_hand,right_hand,10.0,12.02,2.0199999999999996,4.0,14.0,1.9800000000000004
37::0::0,37,0,0,right_hand,left_hand,12.02,16.022,4.001999999999999,4.0,16.02,-0.0019999999999988916
37::0::0,37,0,0,left_hand,right_hand,16.022,18.0,1.9780000000000015,4.0,20.022,2.0219999999999985
37::0::0,37,0,0,right_hand,left_hand,18.0,20.02,2.0199999999999996,4.0,22.0,1.9800000000000004
37::0::0,37,0,0,left_hand,right_hand,20.02,24.022,4.001999999999999,4.0,24.02,-0.0019999999999988916
37::0::0,37,0,0,right_hand,left_hand,24.022,26.0,1.9780000000000015,4.0,28.022,2.0219999999999985
37::0::0,37,0,0,left_hand,right_hand,26.0,28.02,2.0199999999999996,4.0,30.0,1.9800000000000004
37::0::0,37,0,0,right_hand,left_hand,28.02,32.022,4.001999999999999,4.0,32.019999999999996,-0.0020000000000024443
37::0::0,37,0,0,left_hand,right_hand,32.022,34.0,1.9780000000000015,4.0,36.022,2.0219999999999985
37::0::0,37,0,0,right_hand,left_hand,34.0,36.02,2.020000000000003,4.0,38.0,1.9799999999999969
37::0::0,37,0,0,left_hand,right_hand,36.02,40.02,4.0,4.0,40.02,0.0
37::0::0,37,0,0,right_hand,left_hand,40.02,42.0,1.9799999999999969,4.0,44.02,2.020000000000003
37::0::0,37,0,0,left_hand,right_hand,42.0,44.02,2.020000000000003,4.0,46.0,1.9799999999999969
37::0::0,37,0,0,right_hand,left_hand,44.02,48.022,4.001999999999995,4.0,48.02,-0.001999999999995339
37::0::0,37,0,0,left_hand,right_hand,48.022,50.0,1.9780000000000015,4.0,52.022,2.0219999999999985
37::0::0,37,0,0,right_hand,left_hand,50.0,52.02,2.020000000000003,4.0,54.0,1.9799999999999969
37::0::0,37,0,0,left_hand,right_hand,52.02,56.02,4.0,4.0,56.02,0.0
37::0::0,37,0,0,right_hand,left_hand,56.02,58.0,1.9799999999999969,4.0,60.02,2.020000000000003
37::0::0,37,0,0,left_hand,right_hand,58.0,60.02,2.020000000000003,4.0,62.0,1.9799999999999969
37::0::0,37,0,0,right_hand,left_hand,60.02,64.02,3.999999999999993,4.0,64.02000000000001,1.4210854715202004e-14
37::0::0,37,0,0,left_hand,right_hand,64.02,66.0,1.980000000000004,4.0,68.02,2.019999999999996
37::0::0,37,0,0,right_hand,left_hand,66.0,68.02,2.019999999999996,4.0,70.0,1.980000000000004
37::0::0,37,0,0,left_hand,right_hand,68.02,72.024,4.004000000000005,4.0,72.02,-0.0040000000000048885
37::0::0,37,0,0,right_hand,left_hand,72.024,74.0,1.975999999999999,4.0,76.024,2.024000000000001
37::0::0,37,0,0,left_hand,right_hand,74.0,76.02,2.019999999999996,4.0,78.0,1.980000000000004
37::0::0,37,0,0,right_hand,left_hand,76.02,80.024,4.004000000000005,4.0,80.02,-0.0040000000000048885
37::0::0,37,0,0,left_hand,right_hand,80.024,82.0,1.975999999999999,4.0,84.024,2.024000000000001
37::0::0,37,0,0,right_hand,left_hand,82.0,84.02,2.019999999999996,4.0,86.0,1.980000000000004
37::0::0,37,0,0,left_hand,right_hand,84.02,88.024,4.004000000000005,4.0,88.02,-0.0040000000000048885
37::0::0,37,0,0,right_hand,left_hand,88.024,90.0,1.975999999999999,4.0,92.024,2.024000000000001
37::0::0,37,0,0,left_hand,right_hand,90.0,92.02,2.019999999999996,4.0,94.0,1.980000000000004
37::0::0,37,0,0,right_hand,left_hand,92.02,96.022,4.0020000000000095,4.0,96.02,-0.0020000000000095497
37::0::0,37,0,0,left_hand,right_hand,96.022,98.0,1.9779999999999944,4.0,100.022,2.0220000000000056
37::0::0,37,0,0,right_hand,left_hand,98.0,100.02,2.019999999999996,4.0,102.0,1.980000000000004
37::0::0,37,0,0,left_hand,right_hand,100.02,104.02,4.0,4.0,104.02,0.0
37::0::0,37,0,0,right_hand,left_hand,104.02,106.0,1.980000000000004,4.0,108.02,2.019999999999996
38::0::0,38,0,0,left_hand,right_hand,4.012,8.016,4.0040000000000004,4.0,8.012,-0.0039999999999995595
38::0::0,38,0,0,right_hand,left_hand,8.016,10.0,1.984,4.0,12.016,2.016
38::0::0,38,0,0,left_hand,right_hand,10.0,12.02,2.0199999999999996,4.0,14.0,1.9800000000000004
38::0::0,38,0,0,right_hand,left_hand,12.02,16.024,4.004000000000001,4.0,16.02,-0.004000000000001336
38::0::0,38,0,0,left_hand,right_hand,16.024,18.0,1.975999999999999,4.0,20.024,2.024000000000001
38::0::0,38,0,0,right_hand,left_hand,18.0,20.02,2.0199999999999996,4.0,22.0,1.9800000000000004
38::0::0,38,0,0,left_hand,right_hand,20.02,24.022,4.001999999999999,4.0,24.02,-0.0019999999999988916
38::0::0,38,0,0,right_hand,left_hand,24.022,26.0,1.9780000000000015,4.0,28.022,2.0219999999999985
38::0::0,38,0,0,left_hand,right_hand,26.0,28.02,2.0199999999999996,4.0,30.0,1.9800000000000004
38::0::0,38,0,0,right_hand,left_hand,28.02,32.022,4.001999999999999,4.0,32.019999999999996,-0.0020000000000024443
38::0::0,38,0,0,left_hand,right_hand,32.022,34.0,1.9780000000000015,4.0,36.022,2.0219999999999985
38::0::0,38,0,0,right_hand,left_hand,34.0,36.02,2.020000000000003,4.0,38.0,1.9799999999999969
38::0::0,38,0,0,left_hand,right_hand,36.02,40.022,4.001999999999995,4.0,40.02,-0.001999999999995339
38::0::0,38,0,0,right_hand,left_hand,40.022,42.0,1.9780000000000015,4.0,44.022,2.0219999999999985
38::0::0,38,0,0,left_hand,right_hand,42.0,44.02,2.020000000000003,4.0,46.0,1.9799999999999969
38::0::0,38,0,0,right_hand,left_hand,44.02,48.02,4.0,4.0,48.02,0.0
38::0::0,38,0,0,left_hand,right_hand,48.02,50.0,1.9799999999999969,4.0,52.02,2.020000000000003
38::0::0,38,0,0,right_hand,left_hand,50.0,52.02,2.020000000000003,4.0,54.0,1.9799999999999969
38::0::0,38,0,0,left_hand,right_hand,52.02,56.022,4.001999999999995,4.0,56.02,-0.001999999999995339
38::0::0,38,0,0,right_hand,left_hand,56.022,58.0,1.9780000000000015,4.0,60.022,2.0219999999999985
38::0::0,38,0,0,left_hand,right_hand,58.0,60.02,2.020000000000003,4.0,62.0,1.9799999999999969
38::0::0,38,0,0,right_hand,left_hand,60.02,64.022,4.0020000000000024,4.0,64.02000000000001,-0.001999999999995339
38::0::0,38,0,0,left_hand,right_hand,64.022,66.0,1.9779999999999944,4.0,68.022,2.0220000000000056
38::0::0,38,0,0,right_hand,left_hand,66.0,68.02,2.019999999999996,4.0,70.0,1.980000000000004
38::0::0,38,0,0,left_hand,right_hand,68.02,72.022,4.0020000000000095,4.0,72.02,-0.0020000000000095497
38::0::0,38,0,0,right_hand,left_hand,72.022,74.0,1.9779999999999944,4.0,76.022,2.0220000000000056
38::0::0,38,0,0,left_hand,right_hand,74.0,76.02,2.019999999999996,4.0,78.0,1.980000000000004
38::0::0,38,0,0,right_hand,left_hand,76.02,80.024,4.004000000000005,4.0,80.02,-0.0040000000000048885
38::0::0,38,0,0,left_hand,right_hand,80.024,82.0,1.975999999999999,4.0,84.024,2.024000000000001
38::0::0,38,0,0,right_hand,left_hand,82.0,84.02,2.019999999999996,4.0,86.0,1.980000000000004
38::0::0,38,0,0,left_hand,right_hand,84.02,88.024,4.004000000000005,4.0,88.02,-0.0040000000000048885
38::0::0,38,0,0,right_hand,left_hand,88.024,90.0,1.975999999999999,4.0,92.024,2.024000000000001
38::0::0,38,0,0,left_hand,right_hand,90.0,92.02,2.019999999999996,4.0,94.0,1.980000000000004
38::0::0,38,0,0,right_hand,left_hand,92.02,96.02,4.0,4.0,96.02,0.0
38::0::0,38,0,0,left_hand,right_hand,96.02,98.0,1.980000000000004,4.0,100.02,2.019999999999996
38::0::0,38,0,0,right_hand,left_hand,98.0,100.02,2.019999999999996,4.0,102.0,1.980000000000004
38::0::0,38,0,0,left_hand,right_hand,100.02,104.02,4.0,4.0,104.02,0.0
38::0::0,38,0,0,right_hand,left_hand,104.02,106.0,1.980000000000004,4.0,108.02,2.019999999999996
39::0::0,39,0,0,left_hand,right_hand,4.012,8.012,4.000000000000001,4.0,8.012,0.0
39::0::0,39,0,0,right_hand,left_hand,8.012,10.0,1.9879999999999995,4.0,12.012,2.0120000000000005
39::0::0,39,0,0,left_hand,right_hand,10.0,12.006,2.0060000000000002,4.0,14.0,1.9939999999999998
39::0::0,39,0,0,right_hand,left_hand,12.006,16.01,4.004000000000001,4.0,16.006,-0.004000000000001336
39::0::0,39,0,0,left_hand,right_hand,16.01,18.0,1.9899999999999984,4.0,20.01,2.0100000000000016
39::0::0,39,0,0,right_hand,left_hand,18.0,20.006,2.0060000000000002,4.0,22.0,1.9939999999999998
39::0::0,39,0,0,left_hand,right_hand,20.006,24.008,4.001999999999999,4.0,24.006,-0.0019999999999988916
39::0::0,39,0,0,right_hand,left_hand,24.008,26.0,1.9920000000000009,4.0,28.008,2.007999999999999
39::0::0,39,0,0,left_hand,right_hand,26.0,28.006,2.0060000000000002,4.0,30.0,1.9939999999999998
39::0::0,39,0,0,right_hand,left_hand,28.006,32.008,4.0020000000000024,4.0,32.006,-0.0020000000000024443
39::0::0,39,0,0,left_hand,right_hand,32.008,34.0,1.9919999999999973,4.0,36.008,2.0080000000000027
39::0::0,39,0,0,right_hand,left_hand,34.0,36.006,2.0060000000000002,4.0,38.0,1.9939999999999998
39::0::0,39,0,0,left_hand,right_hand,36.006,40.006,4.0,4.0,40.006,0.0
39::0::0,39,0,0,right_hand,left_hand,40.006,42.0,1.9939999999999998,4.0,44.006,2.0060000000000002
39::0::0,39,0,0,left_hand,right_hand,42.0,44.006,2.0060000000000002,4.0,46.0,1.9939999999999998
39::0::0,39,0,0,right_hand,left_hand,44.006,48.006,4.0,4.0,48.006,0.0
39::0::0,39,0,0,left_hand,right_hand,48.006,50.0,1.9939999999999998,4.0,52.006,2.0060000000000002
39::0::0,39,0,0,right_hand,left_hand,50.0,52.006,2.0060000000000002,4.0,54.0,1.9939999999999998
39::0::0,39,0,0,left_hand,right_hand,52.006,56.008,4.0020000000000024,4.0,56.006,-0.0020000000000024443
39::0::0,39,0,0,right_hand,left_hand,56.008,58.0,1.9919999999999973,4.0,60.008,2.0080000000000027
39::0::0,39,0,0,left_hand,right_hand,58.0,60.006,2.0060000000000002,4.0,62.0,1.9939999999999998
39::0::0,39,0,0,right_hand,left_hand,60.006,64.008,4.001999999999995,4.0,64.006,-0.001999999999995339
39::0::0,39,0,0,left_hand,right_hand,64.008,66.0,1.9920000000000044,4.0,68.008,2.0079999999999956
39::0::0,39,0,0,right_hand,left_hand,66.0,68.006,2.0060000000000002,4.0,70.0,1.9939999999999998
