subject_id,label,hand,transductive_group_maps,state_naming_mode,feature,value
32,0,left,True,neutral,MS3_occurrence,8.75
32,1,right,True,neutral,MS3_occurrence,9.025
33,0,left,True,neutral,MS3_occurrence,12.85
33,1,right,True,neutral,MS3_occurrence,14.8625
34,0,left,True,neutral,MS3_occurrence,3.475
34,1,right,True,neutral,MS3_occurrence,2.75
35,0,left,True,neutral,MS3_occurrence,6.0
35,1,right,True,neutral,MS3_occurrence,6.8375
36,0,left,True,neutral,MS3_occurrence,2.7875
36,1,right,True,neutral,MS3_occurrence,2.6125
37,0,left,True,neutral,MS3_occurrence,4.1375
37,1,right,True,neutral,MS3_occurrence,3.8375
38,0,left,True,neutral,MS3_occurrence,9.3625
38,1,right,True,neutral,MS3_occurrence,8.25
39,0,left,True,neutral,MS3_occurrence,7.2
39,1,right,True,neutral,MS3_occurrence,6.6125
40,0,left,True,neutral,MS3_occurrence,4.675
40,1,right,True,neutral,MS3_occurrence,4.9625
41,0,left,True,neutral,MS3_occurrence,5.3875
41,1,right,True,neutral,MS3_occurrence,4.85
42,0,left,True,neutral,MS3_occurrence,3.8125
42,1,right,True,neutral,MS3_occurrence,3.5375
43,0,left,True,neutral,MS3_occurrence,3.8
43,1,right,True,neutral,MS3_occurrence,3.4125
44,0,left,True,neutral,MS3_occurrence,3.8625
44,1,right,True,neutral,MS3_occurrence,3.175
45,0,left,True,neutral,MS3_occurrence,4.225
45,1,right,True,neutral,MS3_occurrence,3.9
46,0,left,True,neutral,MS3_occurrence,6.075
46,1,right,True,neutral,MS3_occurrence,5.9375
47,0,left,True,neutral,MS3_occurrence,6.1
47,1,right,True,neutral,MS3_occurrence,5.475
48,0,left,True,neutral,MS3_occurrence,7.3
48,1,right,True,neutral,MS3_occurrence,7.775
49,0,left,True,neutral,MS3_occurrence,21.375
49,1,right,True,neutral,MS3_occurrence,20.9875
50,0,left,True,neutral,MS3_occurrence,7.4875
50,1,right,True,neutral,MS3_occurrence,7.3375
1,0,left,True,neutral,MS3_coverage,0.0556
1,1,right,True,neutral,MS3_coverage,0.05305
2,0,left,True,neutral,MS3_coverage,0.0646
2,1,right,True,neutral,MS3_coverage,0.05505
3,0,left,True,neutral,MS3_coverage,0.05085
3,1,right,True,neutral,MS3_coverage,0.0598
4,0,left,True,neutral,MS3_coverage,0.0961
4,1,right,True,neutral,MS3_coverage,0.09515
5,0,left,True,neutral,MS3_coverage,0.27535
5,1,right,True,neutral,MS3_coverage,0.2714
6,0,left,True,neutral,MS3_coverage,0.05375
6,1,right,True,neutral,MS3_coverage,0.04485
7,0,left,True,neutral,MS3_coverage,0.14295
7,1,right,True,neutral,MS3_coverage,0.07615
8,0,left,True,neutral,MS3_coverage,0.1432
8,1,right,True,neutral,MS3_coverage,0.1418
9,0,left,True,neutral,MS3_coverage,0.07455
9,1,right,True,neutral,MS3_coverage,0.0644
10,0,left,True,neutral,MS3_coverage,0.03635
10,1,right,True,neutral,MS3_coverage,0.0364
11,0,left,True,neutral,MS3_coverage,0.18855
11,1,right,True,neutral,MS3_coverage,0.17555
12,0,left,True,neutral,MS3_coverage,0.0777
12,1,right,True,neutral,MS3_coverage,0.0497
13,0,left,True,neutral,MS3_coverage,0.0366
13,1,right,True,neutral,MS3_coverage,0.04585
14,0,left,True,neutral,MS3_coverage,0.11535
14,1,right,True,neutral,MS3_coverage,0.11345
15,0,left,True,neutral,MS3_coverage,0.28535
15,1,right,True,neutral,MS3_coverage,0.28315
16,0,left,True,neutral,MS3_coverage,0.06575
16,1,right,True,neutral,MS3_coverage,0.05725
17,0,left,True,neutral,MS3_coverage,0.07215
17,1,right,True,neutral,MS3_coverage,0.0702
18,0,left,True,neutral,MS3_coverage,0.1219
18,1,right,True,neutral,MS3_coverage,0.1203
19,0,left,True,neutral,MS3_coverage,0.04585
19,1,right,True,neutral,MS3_coverage,0.05345
20,0,left,True,neutral,MS3_coverage,0.06465
20,1,right,True,neutral,MS3_coverage,0.09725
21,0,left,True,neutral,MS3_coverage,0.2162
21,1,right,True,neutral,MS3_coverage,0.21425
22,0,left,True,neutral,MS3_coverage,0.22825
22,1,right,True,neutral,MS3_coverage,0.2139
23,0,left,True,neutral,MS3_coverage,0.0531
23,1,right,True,neutral,MS3_coverage,0.05025
24,0,left,True,neutral,MS3_coverage,0.1342
24,1,right,True,neutral,MS3_coverage,0.1135
25,0,left,True,neutral,MS3_coverage,0.0269
25,1,right,True,neutral,MS3_coverage,0.0374
26,0,left,True,neutral,MS3_coverage,0.05505
26,1,right,True,neutral,MS3_coverage,0.0533
27,0,left,True,neutral,MS3_coverage,0.0966
27,1,right,True,neutral,MS3_coverage,0.0972
28,0,left,True,neutral,MS3_coverage,0.0332
28,1,right,True,neutral,MS3_coverage,0.03535
29,0,left,True,neutral,MS3_coverage,0.1007
29,1,right,True,neutral,MS3_coverage,0.0985
30,0,left,True,neutral,MS3_coverage,0.0859
30,1,right,True,neutral,MS3_coverage,0.07555
31,0,left,True,neutral,MS3_coverage,0.0431
31,1,right,True,neutral,MS3_coverage,0.0649
32,0,left,True,neutral,MS3_coverage,0.0856
32,1,right,True,neutral,MS3_coverage,0.08975
33,0,left,True,neutral,MS3_coverage,0.13465
33,1,right,True,neutral,MS3_coverage,0.1519
34,0,left,True,neutral,MS3_coverage,0.06555
34,1,right,True,neutral,MS3_coverage,0.053
35,0,left,True,neutral,MS3_coverage,0.1348
35,1,right,True,neutral,MS3_coverage,0.16475
36,0,left,True,neutral,MS3_coverage,0.0317
36,1,right,True,neutral,MS3_coverage,0.03105
37,0,left,True,neutral,MS3_coverage,0.0476
37,1,right,True,neutral,MS3_coverage,0.05115
38,0,left,True,neutral,MS3_coverage,0.10705
38,1,right,True,neutral,MS3_coverage,0.10065
39,0,left,True,neutral,MS3_coverage,0.1138
39,1,right,True,neutral,MS3_coverage,0.10575
40,0,left,True,neutral,MS3_coverage,0.0914
40,1,right,True,neutral,MS3_coverage,0.11075
41,0,left,True,neutral,MS3_coverage,0.04645
41,1,right,True,neutral,MS3_coverage,0.04405
42,0,left,True,neutral,MS3_coverage,0.03775
42,1,right,True,neutral,MS3_coverage,0.03495
43,0,left,True,neutral,MS3_coverage,0.068
43,1,right,True,neutral,MS3_coverage,0.05575
44,0,left,True,neutral,MS3_coverage,0.0365
44,1,right,True,neutral,MS3_coverage,0.0251
45,0,left,True,neutral,MS3_coverage,0.0354
45,1,right,True,neutral,MS3_coverage,0.03535
46,0,left,True,neutral,MS3_coverage,0.06695
46,1,right,True,neutral,MS3_coverage,0.06425
47,0,left,True,neutral,MS3_coverage,0.09245
47,1,right,True,neutral,MS3_coverage,0.0756
48,0,left,True,neutral,MS3_coverage,0.1155
48,1,right,True,neutral,MS3_coverage,0.1433
49,0,left,True,neutral,MS3_coverage,0.2838
49,1,right,True,neutral,MS3_coverage,0.2764
50,0,left,True,neutral,MS3_coverage,0.09905
50,1,right,True,neutral,MS3_coverage,0.10185
1,0,left,True,neutral,MS0_to_MS1,0.4166666666666667
1,1,right,True,neutral,MS0_to_MS1,0.38860103626943004
2,0,left,True,neutral,MS0_to_MS1,0.39739663093415006
2,1,right,True,neutral,MS0_to_MS1,0.3866231647634584
3,0,left,True,neutral,MS0_to_MS1,0.37617021276595747
3,1,right,True,neutral,MS0_to_MS1,0.36045565500406834
4,0,left,True,neutral,MS0_to_MS1,0.3720316622691293
4,1,right,True,neutral,MS0_to_MS1,0.38786279683377306
5,0,left,True,neutral,MS0_to_MS1,0.2995110024449878
5,1,right,True,neutral,MS0_to_MS1,0.31566548881036516
6,0,left,True,neutral,MS0_to_MS1,0.3496199782844734
6,1,right,True,neutral,MS0_to_MS1,0.36032863849765256
7,0,left,True,neutral,MS0_to_MS1,0.2996661101836394
7,1,right,True,neutral,MS0_to_MS1,0.3259031514219831
8,0,left,True,neutral,MS0_to_MS1,0.2728857890148213
8,1,right,True,neutral,MS0_to_MS1,0.26437941473259335
9,0,left,True,neutral,MS0_to_MS1,0.29898403483309144
9,1,right,True,neutral,MS0_to_MS1,0.31736526946107785
10,0,left,True,neutral,MS0_to_MS1,0.399098083427283
10,1,right,True,neutral,MS0_to_MS1,0.411371237458194
11,0,left,True,neutral,MS0_to_MS1,0.36977491961414793
11,1,right,True,neutral,MS0_to_MS1,0.34357848518111966
12,0,left,True,neutral,MS0_to_MS1,0.42424242424242425
12,1,right,True,neutral,MS0_to_MS1,0.41846153846153844
13,0,left,True,neutral,MS0_to_MS1,0.45533498759305213
13,1,right,True,neutral,MS0_to_MS1,0.4526699029126214
14,0,left,True,neutral,MS0_to_MS1,0.2932505818463926
14,1,right,True,neutral,MS0_to_MS1,0.33525535420098845
15,0,left,True,neutral,MS0_to_MS1,0.31646341463414634
15,1,right,True,neutral,MS0_to_MS1,0.3225225225225225
16,0,left,True,neutral,MS0_to_MS1,0.34213421342134215
16,1,right,True,neutral,MS0_to_MS1,0.3838383838383838
17,0,left,True,neutral,MS0_to_MS1,0.3607342378292099
17,1,right,True,neutral,MS0_to_MS1,0.3589533932951758
18,0,left,True,neutral,MS0_to_MS1,0.42424242424242425
18,1,right,True,neutral,MS0_to_MS1,0.41333333333333333
19,0,left,True,neutral,MS0_to_MS1,0.36055603822762816
19,1,right,True,neutral,MS0_to_MS1,0.3388022969647252
20,0,left,True,neutral,MS0_to_MS1,0.44019138755980863
20,1,right,True,neutral,MS0_to_MS1,0.35766423357664234
21,0,left,True,neutral,MS0_to_MS1,0.27703826955074873
21,1,right,True,neutral,MS0_to_MS1,0.24493106244931062
22,0,left,True,neutral,MS0_to_MS1,0.24542518837459634
22,1,right,True,neutral,MS0_to_MS1,0.2707509881422925
23,0,left,True,neutral,MS0_to_MS1,0.38738019169329074
23,1,right,True,neutral,MS0_to_MS1,0.4110236220472441
24,0,left,True,neutral,MS0_to_MS1,0.3925233644859813
24,1,right,True,neutral,MS0_to_MS1,0.3708108108108108
25,0,left,True,neutral,MS0_to_MS1,0.47342995169082125
25,1,right,True,neutral,MS0_to_MS1,0.47858942065491183
26,0,left,True,neutral,MS0_to_MS1,0.44095477386934673
26,1,right,True,neutral,MS0_to_MS1,0.44805194805194803
27,0,left,True,neutral,MS0_to_MS1,0.42884801548886736
27,1,right,True,neutral,MS0_to_MS1,0.3724279835390947
28,0,left,True,neutral,MS0_to_MS1,0.46007853403141363
28,1,right,True,neutral,MS0_to_MS1,0.4627151051625239
29,0,left,True,neutral,MS0_to_MS1,0.2273838630806846
29,1,right,True,neutral,MS0_to_MS1,0.22792262405382674
30,0,left,True,neutral,MS0_to_MS1,0.23436041083099907
30,1,right,True,neutral,MS0_to_MS1,0.2457627118644068
31,0,left,True,neutral,MS0_to_MS1,0.33108677337826453
31,1,right,True,neutral,MS0_to_MS1,0.3293103448275862
32,0,left,True,neutral,MS0_to_MS1,0.35876840696117807
32,1,right,True,neutral,MS0_to_MS1,0.33967213114754097
33,0,left,True,neutral,MS0_to_MS1,0.33749025720966486
33,1,right,True,neutral,MS0_to_MS1,0.363499245852187
34,0,left,True,neutral,MS0_to_MS1,0.46706586826347307
34,1,right,True,neutral,MS0_to_MS1,0.4738878143133462
35,0,left,True,neutral,MS0_to_MS1,0.33263816475495306
35,1,right,True,neutral,MS0_to_MS1,0.3252032520325203
36,0,left,True,neutral,MS0_to_MS1,0.4375
36,1,right,True,neutral,MS0_to_MS1,0.43026315789473685
37,0,left,True,neutral,MS0_to_MS1,0.35253772290809327
37,1,right,True,neutral,MS0_to_MS1,0.3564625850340136
38,0,left,True,neutral,MS0_to_MS1,0.3890675241157556
38,1,right,True,neutral,MS0_to_MS1,0.40474308300395256
39,0,left,True,neutral,MS0_to_MS1,0.347953216374269
39,1,right,True,neutral,MS0_to_MS1,0.3435448577680525
40,0,left,True,neutral,MS0_to_MS1,0.41739130434782606
40,1,right,True,neutral,MS0_to_MS1,0.4662576687116564
41,0,left,True,neutral,MS0_to_MS1,0.39514348785871967
41,1,right,True,neutral,MS0_to_MS1,0.4019448946515397
42,0,left,True,neutral,MS0_to_MS1,0.3707518022657055
42,1,right,True,neutral,MS0_to_MS1,0.43521594684385384
43,0,left,True,neutral,MS0_to_MS1,0.3678571428571429
43,1,right,True,neutral,MS0_to_MS1,0.38324175824175827
44,0,left,True,neutral,MS0_to_MS1,0.47725321888412015
44,1,right,True,neutral,MS0_to_MS1,0.4823434991974318
45,0,left,True,neutral,MS0_to_MS1,0.45065502183406114
45,1,right,True,neutral,MS0_to_MS1,0.49518810148731407
46,0,left,True,neutral,MS0_to_MS1,0.3723320158102767
46,1,right,True,neutral,MS0_to_MS1,0.3475894245723173
47,0,left,True,neutral,MS0_to_MS1,0.34305835010060365
47,1,right,True,neutral,MS0_to_MS1,0.37373737373737376
48,0,left,True,neutral,MS0_to_MS1,0.4177362893815636
48,1,right,True,neutral,MS0_to_MS1,0.3992443324937028
49,0,left,True,neutral,MS0_to_MS1,0.30369026013309136
49,1,right,True,neutral,MS0_to_MS1,0.31801242236024846
50,0,left,True,neutral,MS0_to_MS1,0.42412818096135724
50,1,right,True,neutral,MS0_to_MS1,0.42685185185185187
1,0,left,True,neutral,MS0_to_MS2,0.41888888888888887
1,1,right,True,neutral,MS0_to_MS2,0.46632124352331605
2,0,left,True,neutral,MS0_to_MS2,0.45865237366003064
2,1,right,True,neutral,MS0_to_MS2,0.49592169657422513
3,0,left,True,neutral,MS0_to_MS2,0.49531914893617024
3,1,right,True,neutral,MS0_to_MS2,0.5183075671277462
4,0,left,True,neutral,MS0_to_MS2,0.3755496921723835
4,1,right,True,neutral,MS0_to_MS2,0.3579595426561126
5,0,left,True,neutral,MS0_to_MS2,0.30440097799511
5,1,right,True,neutral,MS0_to_MS2,0.31861012956419316
6,0,left,True,neutral,MS0_to_MS2,0.5602605863192183
6,1,right,True,neutral,MS0_to_MS2,0.5352112676056338
7,0,left,True,neutral,MS0_to_MS2,0.4674457429048414
7,1,right,True,neutral,MS0_to_MS2,0.49116064565718676
8,0,left,True,neutral,MS0_to_MS2,0.4673060156931125
8,1,right,True,neutral,MS0_to_MS2,0.4934409687184662
9,0,left,True,neutral,MS0_to_MS2,0.5188679245283019
9,1,right,True,neutral,MS0_to_MS2,0.5217065868263473
10,0,left,True,neutral,MS0_to_MS2,0.4881623449830891
10,1,right,True,neutral,MS0_to_MS2,0.47157190635451507
11,0,left,True,neutral,MS0_to_MS2,0.38478027867095393
11,1,right,True,neutral,MS0_to_MS2,0.40065861690450055
12,0,left,True,neutral,MS0_to_MS2,0.44618599791013586
12,1,right,True,neutral,MS0_to_MS2,0.4553846153846154
13,0,left,True,neutral,MS0_to_MS2,0.3933002481389578
13,1,right,True,neutral,MS0_to_MS2,0.3919902912621359
14,0,left,True,neutral,MS0_to_MS2,0.4367726920093095
14,1,right,True,neutral,MS0_to_MS2,0.4135090609555189
15,0,left,True,neutral,MS0_to_MS2,0.3207317073170732
15,1,right,True,neutral,MS0_to_MS2,0.3063063063063063
16,0,left,True,neutral,MS0_to_MS2,0.48624862486248627
16,1,right,True,neutral,MS0_to_MS2,0.45230078563411896
17,0,left,True,neutral,MS0_to_MS2,0.47166799680766164
17,1,right,True,neutral,MS0_to_MS2,0.48650858544562553
18,0,left,True,neutral,MS0_to_MS2,0.32160312805474095
18,1,right,True,neutral,MS0_to_MS2,0.3425641025641026
19,0,left,True,neutral,MS0_to_MS2,0.5039096437880104
19,1,right,True,neutral,MS0_to_MS2,0.5233798195242002
20,0,left,True,neutral,MS0_to_MS2,0.37440191387559807
20,1,right,True,neutral,MS0_to_MS2,0.40041710114702816
21,0,left,True,neutral,MS0_to_MS2,0.3119800332778702
21,1,right,True,neutral,MS0_to_MS2,0.34144363341443634
22,0,left,True,neutral,MS0_to_MS2,0.3756727664155005
22,1,right,True,neutral,MS0_to_MS2,0.3211462450592885
23,0,left,True,neutral,MS0_to_MS2,0.48881789137380194
23,1,right,True,neutral,MS0_to_MS2,0.4748031496062992
24,0,left,True,neutral,MS0_to_MS2,0.45210280373831774
24,1,right,True,neutral,MS0_to_MS2,0.4745945945945946
25,0,left,True,neutral,MS0_to_MS2,0.421256038647343
25,1,right,True,neutral,MS0_to_MS2,0.42317380352644834
26,0,left,True,neutral,MS0_to_MS2,0.3479899497487437
26,1,right,True,neutral,MS0_to_MS2,0.33636363636363636
27,0,left,True,neutral,MS0_to_MS2,0.4085188770571152
27,1,right,True,neutral,MS0_to_MS2,0.455761316872428
28,0,left,True,neutral,MS0_to_MS2,0.4476439790575916
28,1,right,True,neutral,MS0_to_MS2,0.43021032504780116
29,0,left,True,neutral,MS0_to_MS2,0.5533822330888346
29,1,right,True,neutral,MS0_to_MS2,0.5500420521446594
30,0,left,True,neutral,MS0_to_MS2,0.5732959850606909
30,1,right,True,neutral,MS0_to_MS2,0.591337099811676
31,0,left,True,neutral,MS0_to_MS2,0.5593934288121314
31,1,right,True,neutral,MS0_to_MS2,0.5577586206896552
32,0,left,True,neutral,MS0_to_MS2,0.4431057563587684
32,1,right,True,neutral,MS0_to_MS2,0.44721311475409836
33,0,left,True,neutral,MS0_to_MS2,0.35619641465315666
33,1,right,True,neutral,MS0_to_MS2,0.3273001508295626
34,0,left,True,neutral,MS0_to_MS2,0.3772455089820359
34,1,right,True,neutral,MS0_to_MS2,0.3771760154738878
35,0,left,True,neutral,MS0_to_MS2,0.46506777893639206
35,1,right,True,neutral,MS0_to_MS2,0.46747967479674796
36,0,left,True,neutral,MS0_to_MS2,0.46938775510204084
36,1,right,True,neutral,MS0_to_MS2,0.46842105263157896
37,0,left,True,neutral,MS0_to_MS2,0.4869684499314129
37,1,right,True,neutral,MS0_to_MS2,0.508843537414966
38,0,left,True,neutral,MS0_to_MS2,0.40353697749196143
38,1,right,True,neutral,MS0_to_MS2,0.40632411067193674
39,0,left,True,neutral,MS0_to_MS2,0.4649122807017544
39,1,right,True,neutral,MS0_to_MS2,0.45185995623632386
40,0,left,True,neutral,MS0_to_MS2,0.39652173913043476
40,1,right,True,neutral,MS0_to_MS2,0.35429447852760737
41,0,left,True,neutral,MS0_to_MS2,0.47167034584253126
41,1,right,True,neutral,MS0_to_MS2,0.4805510534846029
42,0,left,True,neutral,MS0_to_MS2,0.5169927909371782
42,1,right,True,neutral,MS0_to_MS2,0.4584717607973422
43,0,left,True,neutral,MS0_to_MS2,0.46785714285714286
43,1,right,True,neutral,MS0_to_MS2,0.4532967032967033
44,0,left,True,neutral,MS0_to_MS2,0.43433476394849785
44,1,right,True,neutral,MS0_to_MS2,0.44141252006420545
45,0,left,True,neutral,MS0_to_MS2,0.4646288209606987
45,1,right,True,neutral,MS0_to_MS2,0.43657042869641294
46,0,left,True,neutral,MS0_to_MS2,0.4561264822134387
46,1,right,True,neutral,MS0_to_MS2,0.484447900466563
47,0,left,True,neutral,MS0_to_MS2,0.482897384305835
47,1,right,True,neutral,MS0_to_MS2,0.4777777777777778
48,0,left,True,neutral,MS0_to_MS2,0.33022170361726955
48,1,right,True,neutral,MS0_to_MS2,0.3438287153652393
49,0,left,True,neutral,MS0_to_MS2,0.3206291591046582
49,1,right,True,neutral,MS0_to_MS2,0.3031055900621118
50,0,left,True,neutral,MS0_to_MS2,0.3920829406220547
50,1,right,True,neutral,MS0_to_MS2,0.3814814814814815
1,0,left,True,neutral,MS0_to_MS3,0.16444444444444445
1,1,right,True,neutral,MS0_to_MS3,0.14507772020725387
2,0,left,True,neutral,MS0_to_MS3,0.1439509954058193
2,1,right,True,neutral,MS0_to_MS3,0.11745513866231648
3,0,left,True,neutral,MS0_to_MS3,0.12851063829787235
3,1,right,True,neutral,MS0_to_MS3,0.12123677786818551
4,0,left,True,neutral,MS0_to_MS3,0.25241864555848725
4,1,right,True,neutral,MS0_to_MS3,0.2541776605101143
5,0,left,True,neutral,MS0_to_MS3,0.3960880195599022
5,1,right,True,neutral,MS0_to_MS3,0.3657243816254417
6,0,left,True,neutral,MS0_to_MS3,0.09011943539630836
6,1,right,True,neutral,MS0_to_MS3,0.10446009389671361
7,0,left,True,neutral,MS0_to_MS3,0.2328881469115192
7,1,right,True,neutral,MS0_to_MS3,0.18293620292083013
8,0,left,True,neutral,MS0_to_MS3,0.2598081952920663
8,1,right,True,neutral,MS0_to_MS3,0.24217961654894046
9,0,left,True,neutral,MS0_to_MS3,0.18214804063860668
9,1,right,True,neutral,MS0_to_MS3,0.16092814371257486
10,0,left,True,neutral,MS0_to_MS3,0.11273957158962795
10,1,right,True,neutral,MS0_to_MS3,0.11705685618729098
11,0,left,True,neutral,MS0_to_MS3,0.2454448017148982
11,1,right,True,neutral,MS0_to_MS3,0.2557628979143798
12,0,left,True,neutral,MS0_to_MS3,0.12957157784743992
12,1,right,True,neutral,MS0_to_MS3,0.12615384615384614
13,0,left,True,neutral,MS0_to_MS3,0.1513647642679901
13,1,right,True,neutral,MS0_to_MS3,0.1553398058252427
14,0,left,True,neutral,MS0_to_MS3,0.2699767261442979
14,1,right,True,neutral,MS0_to_MS3,0.25123558484349257
15,0,left,True,neutral,MS0_to_MS3,0.3628048780487805
15,1,right,True,neutral,MS0_to_MS3,0.37117117117117115
16,0,left,True,neutral,MS0_to_MS3,0.1716171617161716
16,1,right,True,neutral,MS0_to_MS3,0.1638608305274972
17,0,left,True,neutral,MS0_to_MS3,0.16759776536312848
17,1,right,True,neutral,MS0_to_MS3,0.1545380212591987
18,0,left,True,neutral,MS0_to_MS3,0.2541544477028348
18,1,right,True,neutral,MS0_to_MS3,0.2441025641025641
19,0,left,True,neutral,MS0_to_MS3,0.1355343179843614
19,1,right,True,neutral,MS0_to_MS3,0.13781788351107466
20,0,left,True,neutral,MS0_to_MS3,0.1854066985645933
20,1,right,True,neutral,MS0_to_MS3,0.24191866527632952
21,0,left,True,neutral,MS0_to_MS3,0.41098169717138106
21,1,right,True,neutral,MS0_to_MS3,0.41362530413625304
22,0,left,True,neutral,MS0_to_MS3,0.3789020452099031
22,1,right,True,neutral,MS0_to_MS3,0.40810276679841895
23,0,left,True,neutral,MS0_to_MS3,0.12380191693290735
23,1,right,True,neutral,MS0_to_MS3,0.1141732283464567
24,0,left,True,neutral,MS0_to_MS3,0.15537383177570094
24,1,right,True,neutral,MS0_to_MS3,0.1545945945945946
25,0,left,True,neutral,MS0_to_MS3,0.10531400966183575
25,1,right,True,neutral,MS0_to_MS3,0.0982367758186398
26,0,left,True,neutral,MS0_to_MS3,0.21105527638190955
26,1,right,True,neutral,MS0_to_MS3,0.21558441558441557
27,0,left,True,neutral,MS0_to_MS3,0.16263310745401743
27,1,right,True,neutral,MS0_to_MS3,0.17181069958847736
28,0,left,True,neutral,MS0_to_MS3,0.09227748691099476
28,1,right,True,neutral,MS0_to_MS3,0.10707456978967496
29,0,left,True,neutral,MS0_to_MS3,0.21923390383048086
29,1,right,True,neutral,MS0_to_MS3,0.2220353238015139
30,0,left,True,neutral,MS0_to_MS3,0.19234360410831
30,1,right,True,neutral,MS0_to_MS3,0.16290018832391714
31,0,left,True,neutral,MS0_to_MS3,0.10951979780960404
31,1,right,True,neutral,MS0_to_MS3,0.11293103448275862
32,0,left,True,neutral,MS0_to_MS3,0.19812583668005354
32,1,right,True,neutral,MS0_to_MS3,0.21311475409836064
33,0,left,True,neutral,MS0_to_MS3,0.3063133281371785
33,1,right,True,neutral,MS0_to_MS3,0.3092006033182504
34,0,left,True,neutral,MS0_to_MS3,0.15568862275449102
34,1,right,True,neutral,MS0_to_MS3,0.14893617021276595
35,0,left,True,neutral,MS0_to_MS3,0.20229405630865485
35,1,right,True,neutral,MS0_to_MS3,0.2073170731707317
36,0,left,True,neutral,MS0_to_MS3,0.09311224489795919
36,1,right,True,neutral,MS0_to_MS3,0.1013157894736842
37,0,left,True,neutral,MS0_to_MS3,0.16049382716049382
37,1,right,True,neutral,MS0_to_MS3,0.1346938775510204
38,0,left,True,neutral,MS0_to_MS3,0.20739549839228297
38,1,right,True,neutral,MS0_to_MS3,0.18893280632411066
39,0,left,True,neutral,MS0_to_MS3,0.1871345029239766
39,1,right,True,neutral,MS0_to_MS3,0.20459518599562362
40,0,left,True,neutral,MS0_to_MS3,0.18608695652173912
40,1,right,True,neutral,MS0_to_MS3,0.1794478527607362
41,0,left,True,neutral,MS0_to_MS3,0.13318616629874908
41,1,right,True,neutral,MS0_to_MS3,0.11750405186385737
42,0,left,True,neutral,MS0_to_MS3,0.11225540679711637
42,1,right,True,neutral,MS0_to_MS3,0.10631229235880399
43,0,left,True,neutral,MS0_to_MS3,0.16428571428571428
43,1,right,True,neutral,MS0_to_MS3,0.16346153846153846
44,0,left,True,neutral,MS0_to_MS3,0.08841201716738198
44,1,right,True,neutral,MS0_to_MS3,0.07624398073836276
45,0,left,True,neutral,MS0_to_MS3,0.08471615720524017
45,1,right,True,neutral,MS0_to_MS3,0.06824146981627296
46,0,left,True,neutral,MS0_to_MS3,0.1715415019762846
46,1,right,True,neutral,MS0_to_MS3,0.16796267496111975
47,0,left,True,neutral,MS0_to_MS3,0.17404426559356137
47,1,right,True,neutral,MS0_to_MS3,0.1484848484848485
48,0,left,True,neutral,MS0_to_MS3,0.25204200700116686
48,1,right,True,neutral,MS0_to_MS3,0.25692695214105793
49,0,left,True,neutral,MS0_to_MS3,0.37568058076225047
49,1,right,True,neutral,MS0_to_MS3,0.37888198757763975
50,0,left,True,neutral,MS0_to_MS3,0.18378887841658811
50,1,right,True,neutral,MS0_to_MS3,0.19166666666666668
1,0,left,True,neutral,MS1_to_MS0,0.4160346695557963
1,1,right,True,neutral,MS1_to_MS0,0.3839750260145682
2,0,left,True,neutral,MS1_to_MS0,0.40664556962025317
2,1,right,True,neutral,MS1_to_MS0,0.4045226130653266
3,0,left,True,neutral,MS1_to_MS0,0.41949910554561715
3,1,right,True,neutral,MS1_to_MS0,0.4079515989628349
4,0,left,True,neutral,MS1_to_MS0,0.33414634146341465
4,1,right,True,neutral,MS1_to_MS0,0.33640939597315433
5,0,left,True,neutral,MS1_to_MS0,0.3268608414239482
5,1,right,True,neutral,MS1_to_MS0,0.3384714193962749
6,0,left,True,neutral,MS1_to_MS0,0.4222222222222222
6,1,right,True,neutral,MS1_to_MS0,0.4444444444444444
7,0,left,True,neutral,MS1_to_MS0,0.45067264573991034
7,1,right,True,neutral,MS1_to_MS0,0.42152466367713004
8,0,left,True,neutral,MS1_to_MS0,0.3969270166453265
8,1,right,True,neutral,MS1_to_MS0,0.3884992987377279
9,0,left,True,neutral,MS1_to_MS0,0.43154246100519933
9,1,right,True,neutral,MS1_to_MS0,0.39075249320036265
10,0,left,True,neutral,MS1_to_MS0,0.42159090909090907
10,1,right,True,neutral,MS1_to_MS0,0.43827859569648925
11,0,left,True,neutral,MS1_to_MS0,0.3611111111111111
11,1,right,True,neutral,MS1_to_MS0,0.32297447280799113
12,0,left,True,neutral,MS1_to_MS0,0.3842364532019704
12,1,right,True,neutral,MS1_to_MS0,0.4317226890756303
13,0,left,True,neutral,MS1_to_MS0,0.589171974522293
13,1,right,True,neutral,MS1_to_MS0,0.567398119122257
14,0,left,True,neutral,MS1_to_MS0,0.43285123966942146
14,1,right,True,neutral,MS1_to_MS0,0.40020366598778007
15,0,left,True,neutral,MS1_to_MS0,0.3289299867899604
15,1,right,True,neutral,MS1_to_MS0,0.3372018052869117
16,0,left,True,neutral,MS1_to_MS0,0.4397834912043302
16,1,right,True,neutral,MS1_to_MS0,0.455019556714472
17,0,left,True,neutral,MS1_to_MS0,0.43561643835616437
17,1,right,True,neutral,MS1_to_MS0,0.4174573055028463
18,0,left,True,neutral,MS1_to_MS0,0.3586626139817629
18,1,right,True,neutral,MS1_to_MS0,0.30547112462006076
19,0,left,True,neutral,MS1_to_MS0,0.43317972350230416
19,1,right,True,neutral,MS1_to_MS0,0.4551656920077973
20,0,left,True,neutral,MS1_to_MS0,0.4095940959409594
